metric_order,metric_name,family,direction,horizon_step,physical_time,dense_instantaneous,sparse_instantaneous,persistence_instantaneous,dense_cumulative,sparse_cumulative,persistence_cumulative
1,modal_well_accuracy,phase_assignment,higher,100,10,0.90950520833333326,0.91718750000000004,0.89713541666666663,0.90740885416666672,0.90848177083333348,0.91031249999999997
1,modal_well_accuracy,phase_assignment,higher,101,10.100000000000001,0.90924479166666683,0.91679687499999996,0.89713541666666663,0.90742703176567674,0.90856409859735976,0.91018203382838292
1,modal_well_accuracy,phase_assignment,higher,102,10.200000000000001,0.90924479166666661,0.91679687499999996,0.89713541666666663,0.90744485294117649,0.90864481209150338,0.91005412581699341
1,modal_well_accuracy,phase_assignment,higher,103,10.300000000000001,0.90885416666666674,0.91692708333333317,0.89713541666666663,0.90745853559870537,0.90872522249190923,0.90992870145631066
1,modal_well_accuracy,phase_assignment,higher,104,10.4,0.90911458333333339,0.91692708333333317,0.89713541666666663,0.90747445913461555,0.90880408653846145,0.90980568910256421
1,modal_well_accuracy,phase_assignment,higher,105,10.5,0.90924479166666661,0.91627604166666665,0.89713541666666663,0.9074913194444445,0.90887524801587305,0.90968501984126993
1,modal_well_accuracy,phase_assignment,higher,106,10.600000000000001,0.90924479166666683,0.91614583333333321,0.89713541666666663,0.90750786163522013,0.90894383844339632,0.90956662735849048
1,modal_well_accuracy,phase_assignment,higher,107,10.700000000000001,0.90911458333333317,0.91588541666666656,0.89583333333333337,0.90752287772585682,0.90900871300623043,0.90943827881619932
1,modal_well_accuracy,phase_assignment,higher,108,10.800000000000001,0.90976562500000002,0.9156249999999998,0.89583333333333337,0.90754364390432107,0.90906997492283959,0.90931230709876543
1,modal_well_accuracy,phase_assignment,higher,109,10.9,0.91041666666666676,0.91653645833333341,0.89453125,0.90757000191131498,0.90913847477064214,0.90917670107033643
1,modal_well_accuracy,phase_assignment,higher,110,11,0.9097656249999998,0.91653645833333341,0.89453125,0.90758996212121212,0.90920572916666687,0.90904356060606062
1,modal_well_accuracy,phase_assignment,higher,111,11.100000000000001,0.9097656249999998,0.91588541666666679,0.89453125,0.90760956268768767,0.90926590653153139,0.90891281906906907
1,modal_well_accuracy,phase_assignment,higher,112,11.200000000000001,0.9097656249999998,0.916015625,0.89453125,0.90762881324404776,0.90932617187499998,0.90878441220238093
1,modal_well_accuracy,phase_assignment,higher,113,11.300000000000001,0.90937500000000004,0.91679687499999996,0.89322916666666663,0.90764426622418859,0.90939228429203545,0.9086467551622418
1,modal_well_accuracy,phase_assignment,higher,114,11.4,0.90911458333333339,0.91692708333333339,0.89322916666666663,0.90765716374269001,0.90945837902046789,0.90851151315789469
1,modal_well_accuracy,phase_assignment,higher,115,11.5,0.90963541666666659,0.91705729166666683,0.89192708333333337,0.90767436594202899,0.90952445652173908,0.90836730072463767
1,modal_well_accuracy,phase_assignment,higher,116,11.600000000000001,0.90950520833333337,0.91718750000000004,0.89192708333333337,0.90769014906609191,0.9095905172413794,0.90822557471264365
1,modal_well_accuracy,phase_assignment,higher,117,11.700000000000001,0.90898437499999984,0.91692708333333339,0.89192708333333337,0.90770121082621069,0.90965322293447293,0.90808627136752129
1,modal_well_accuracy,phase_assignment,higher,118,11.800000000000001,0.90950520833333326,0.91744791666666659,0.89192708333333337,0.90771649894067785,0.90971927966101696,0.90794932909604531
1,modal_well_accuracy,phase_assignment,higher,119,11.9,0.90950520833333326,0.91679687499999996,0.89192708333333337,0.90773153011204477,0.90977875525210083,0.90781468837535007
1,modal_well_accuracy,phase_assignment,higher,120,12,0.90976562500000002,0.91627604166666676,0.89192708333333337,0.90774848090277782,0.90983289930555566,0.9076822916666667
1,modal_well_accuracy,phase_assignment,higher,121,12.100000000000001,0.90976562500000002,0.91562500000000002,0.89192708333333337,0.90776515151515158,0.9098807679063361,0.90755208333333337
1,modal_well_accuracy,phase_assignment,higher,122,12.200000000000001,0.90924479166666683,0.91549479166666681,0.89192708333333337,0.90777727971311462,0.90992678449453557,0.90742400956284153
1,modal_well_accuracy,phase_assignment,higher,123,12.300000000000001,0.90924479166666661,0.91575520833333335,0.89192708333333337,0.90778921070460705,0.90997417005420045,0.90729801829268286
1,modal_well_accuracy,phase_assignment,higher,124,12.4,0.90963541666666659,0.916015625,0.89192708333333337,0.90780409946236573,0.91002289146505377,0.90717405913978499
1,modal_well_accuracy,phase_assignment,higher,125,12.5,0.90937500000000004,0.91575520833333335,0.89192708333333337,0.90781666666666683,0.91006874999999998,0.90705208333333331
1,modal_well_accuracy,phase_assignment,higher,126,12.600000000000001,0.90950520833333337,0.91536458333333337,0.89192708333333337,0.90783006779100517,0.91011078042328053,0.90693204365079361
1,modal_well_accuracy,phase_assignment,higher,127,12.700000000000001,0.90976562500000013,0.91497395833333339,0.89192708333333337,0.90784530839895017,0.91014907316272953,0.90681389435695536
1,modal_well_accuracy,phase_assignment,higher,128,12.800000000000001,0.91015625,0.91510416666666661,0.89192708333333337,0.90786336263020839,0.91018778483072926,0.90669759114583337
1,modal_well_accuracy,phase_assignment,higher,129,12.9,0.90989583333333335,0.91471354166666674,0.89192708333333337,0.90787911821705447,0.91022286821705423,0.90658309108527124
1,modal_well_accuracy,phase_assignment,higher,130,13,0.91041666666666665,0.91510416666666683,0.89192708333333337,0.90789863782051283,0.91026041666666679,0.90647035256410258
1,modal_well_accuracy,phase_assignment,higher,131,13.100000000000001,0.90924479166666683,0.91341145833333326,0.89322916666666663,0.90790891380407124,0.91028447041984728,0.90636927480916041
1,modal_well_accuracy,phase_assignment,higher,132,13.200000000000001,0.90898437499999996,0.91354166666666659,0.89322916666666663,0.9079170612373737,0.91030914614898994,0.90626972853535348
1,modal_well_accuracy,phase_assignment,higher,133,13.300000000000001,0.90807291666666656,0.91236979166666665,0.89192708333333337,0.9079182330827068,0.91032463972431077,0.90616188909774431
1,modal_well_accuracy,phase_assignment,higher,134,13.4,0.90755208333333337,0.91263020833333319,0.89192708333333337,0.90791550062189064,0.91034184546019914,0.90605565920398012
1,modal_well_accuracy,phase_assignment,higher,135,13.5,0.90794270833333335,0.91236979166666665,0.89192708333333337,0.90791570216049389,0.9103568672839506,0.90595100308641963
1,modal_well_accuracy,phase_assignment,higher,136,13.600000000000001,0.90807291666666679,0.91289062499999996,0.89192708333333337,0.90791685814950962,0.91037549785539229,0.9058478860294118
1,modal_well_accuracy,phase_assignment,higher,137,13.700000000000001,0.908203125,0.91223958333333321,0.89192708333333337,0.90791894768856451,0.91038910431873477,0.90574627433090027
1,modal_well_accuracy,phase_assignment,higher,138,13.800000000000001,0.908203125,0.912109375,0.89192708333333337,0.90792100694444433,0.91040157004830924,0.90564613526570048
1,modal_well_accuracy,phase_assignment,higher,139,13.9,0.90794270833333324,0.91158854166666659,0.89192708333333337,0.90792116306954429,0.91041010941247014,0.90554743705035978
1,modal_well_accuracy,phase_assignment,higher,140,14,0.90807291666666679,0.91145833333333337,0.89192708333333337,0.90792224702380975,0.9104175967261906,0.9054501488095239
1,modal_well_accuracy,phase_assignment,higher,141,14.100000000000001,0.90703124999999996,0.91119791666666661,0.89192708333333337,0.90791592789598108,0.91042313091016547,0.90535424054373526
1,modal_well_accuracy,phase_assignment,higher,142,14.200000000000001,0.90794270833333335,0.91054687499999998,0.89192708333333337,0.90791611649061044,0.91042400234741794,0.90525968309859162
1,modal_well_accuracy,phase_assignment,higher,143,14.300000000000001,0.90768229166666659,0.9105468750000002,0.89192708333333337,0.90791448135198127,0.91042486159673663,0.90516644813519809
1,modal_well_accuracy,phase_assignment,higher,144,14.4,0.90742187500000004,0.91080729166666674,0.89192708333333337,0.90791106047453718,0.91042751736111105,0.90507450810185175
1,modal_well_accuracy,phase_assignment,higher,145,14.5,0.90755208333333326,0.91067708333333341,0.89192708333333337,0.90790858477011493,0.91042923850574708,0.9049838362068966
1,modal_well_accuracy,phase_assignment,higher,146,14.600000000000001,0.90781250000000002,0.91067708333333341,0.890625,0.907907926655251,0.91043093607305947,0.90488548801369861
1,modal_well_accuracy,phase_assignment,higher,147,14.700000000000001,0.90794270833333324,0.91041666666666676,0.890625,0.9079081632653061,0.91043083900226751,0.90478847789115646
1,modal_well_accuracy,phase_assignment,higher,148,14.800000000000001,0.90807291666666656,0.91054687499999998,0.890625,0.90790927646396402,0.91043162302927916,0.90469277871621623
1,modal_well_accuracy,phase_assignment,higher,149,14.9,0.90768229166666659,0.91132812500000004,0.890625,0.90790775307606242,0.91043763982102921,0.90459836409395977
1,modal_well_accuracy,phase_assignment,higher,150,15,0.90768229166666659,0.91106770833333339,0.890625,0.90790625000000014,0.91044184027777786,0.90450520833333325
1,modal_well_accuracy,phase_assignment,higher,151,15.100000000000001,0.90781250000000002,0.91106770833333339,0.890625,0.9079056291390728,0.91044598509933794,0.904413286423841
1,modal_well_accuracy,phase_assignment,higher,152,15.200000000000001,0.90794270833333324,0.91093749999999996,0.890625,0.90790587308114024,0.91044921874999984,0.90432257401315785
1,modal_well_accuracy,phase_assignment,higher,153,15.300000000000001,0.90833333333333321,0.91041666666666665,0.890625,0.90790866693899797,0.91044900599128531,0.90423304738562094
1,modal_well_accuracy,phase_assignment,higher,154,15.4,0.90820312499999978,0.91015625000000022,0.890625,0.90791057900432892,0.91044710497835502,0.90414468344155841
1,modal_well_accuracy,phase_assignment,higher,155,15.5,0.90794270833333335,0.9097656249999998,0.890625,0.90791078629032251,0.91044270833333329,0.90405745967741924
1,modal_well_accuracy,phase_assignment,higher,156,15.600000000000001,0.90794270833333324,0.91002604166666656,0.88932291666666663,0.90791099091880356,0.91044003739316248,0.90396300747863245
1,modal_well_accuracy,phase_assignment,higher,157,15.700000000000001,0.90794270833333324,0.91002604166666656,0.88932291666666663,0.90791119294055189,0.91043740047770694,0.90386975849256901
1,modal_well_accuracy,phase_assignment,higher,158,15.800000000000001,0.90833333333333344,0.91015625,0.88932291666666663,0.90791386471518987,0.91043562104430364,0.90377768987341778
1,modal_well_accuracy,phase_assignment,higher,159,15.9,0.90807291666666656,0.90989583333333335,0.88932291666666663,0.90791486504192886,0.91043222615303987,0.90368677935010489
1,modal_well_accuracy,phase_assignment,higher,160,16,0.90794270833333335,0.91015625,0.88932291666666663,0.90791503906249993,0.91043050130208325,0.9035970052083333
1,modal_well_accuracy,phase_assignment,higher,161,16.100000000000001,0.90781250000000002,0.90963541666666681,0.88932291666666663,0.90791440217391328,0.91042556288819865,0.90350834627329191
1,modal_well_accuracy,phase_assignment,higher,162,16.199999999999999,0.90768229166666681,0.90989583333333335,0.88932291666666663,0.90791296939300425,0.91042229295267485,0.90342078189300412
1,modal_well_accuracy,phase_assignment,higher,163,16.300000000000001,0.90781250000000002,0.90976562500000002,0.88932291666666663,0.90791235301635975,0.91041826431492845,0.90333429192229042
1,modal_well_accuracy,phase_assignment,higher,164,16.400000000000002,0.90755208333333326,0.90963541666666681,0.88932291666666663,0.90791015625000016,0.91041349085365852,0.90324885670731714
1,modal_well_accuracy,phase_assignment,higher,165,16.5,0.90729166666666661,0.90950520833333337,0.88932291666666663,0.9079064078282828,0.91040798611111096,0.90316445707070725
1,modal_well_accuracy,phase_assignment,higher,166,16.600000000000001,0.90651041666666676,0.90976562500000002,0.88932291666666663,0.90789799824297179,0.91040411646586361,0.90308107429718876
1,modal_well_accuracy,phase_assignment,higher,167,16.699999999999999,0.90651041666666665,0.90885416666666663,0.88932291666666663,0.90788968937125747,0.91039483532934118,0.90299869011976053
1,modal_well_accuracy,phase_assignment,higher,168,16.800000000000001,0.90598958333333335,0.90859374999999998,0.88932291666666663,0.9078783792162699,0.91038411458333324,0.90291728670634919
1,modal_well_accuracy,phase_assignment,higher,169,16.900000000000002,0.90572916666666681,0.90872395833333341,0.88932291666666663,0.90786566198224838,0.91037429117357005,0.90283684664694286
1,modal_well_accuracy,phase_assignment,higher,170,17,0.90572916666666681,0.90859374999999998,0.88932291666666663,0.90785309436274519,0.9103638174019606,0.90275735294117643
1,modal_well_accuracy,phase_assignment,higher,171,17.100000000000001,0.90559895833333337,0.90820312499999978,0.88932291666666663,0.90783991228070171,0.91035118177387919,0.90267878898635479
1,modal_well_accuracy,phase_assignment,higher,172,17.199999999999999,0.90559895833333337,0.90781250000000013,0.88932291666666663,0.90782688347868223,0.91033642199612397,0.90260113856589153
1,modal_well_accuracy,phase_assignment,higher,173,17.300000000000001,0.9058593749999998,0.9078124999999998,0.88932291666666663,0.9078155105973027,0.9103218328516377,0.90252438583815031
1,modal_well_accuracy,phase_assignment,higher,174,17.400000000000002,0.9058593749999998,0.90794270833333324,0.88932291666666663,0.90780426843869733,0.91030815972222234,0.90244851532567061
1,modal_well_accuracy,phase_assignment,higher,175,17.5,0.90611979166666656,0.90742187500000004,0.88932291666666663,0.90779464285714284,0.91029166666666672,0.90237351190476189
1,modal_well_accuracy,phase_assignment,higher,176,17.600000000000001,0.90585937500000002,0.90729166666666661,0.88932291666666663,0.9077836470170455,0.91027462121212133,0.90229936079545447
1,modal_well_accuracy,phase_assignment,higher,177,17.699999999999999,0.90585937500000013,0.90755208333333337,0.88932291666666663,0.90777277542372892,0.91025923964218458,0.90222604755178903
1,modal_well_accuracy,phase_assignment,higher,178,17.800000000000001,0.90559895833333337,0.90742187500000016,0.88932291666666663,0.90776056296816476,0.91024329939138582,0.90215355805243436
1,modal_well_accuracy,phase_assignment,higher,179,17.900000000000002,0.90546875000000004,0.90716145833333339,0.88932291666666663,0.90774775954376175,0.91022608240223479,0.90208187849162014
1,modal_well_accuracy,phase_assignment,higher,180,18,0.90520833333333339,0.90677083333333319,0.88932291666666663,0.90773365162037045,0.91020688657407423,0.90201099537037044
1,modal_well_accuracy,phase_assignment,higher,181,18.100000000000001,0.90546875000000004,0.90677083333333341,0.88932291666666663,0.90772113835174939,0.91018790285451201,0.90194089548802958
1,modal_well_accuracy,phase_assignment,higher,182,18.199999999999999,0.90507812500000018,0.90572916666666659,0.88802083333333337,0.9077066163003662,0.9101634043040292,0.90186441163003661
1,modal_well_accuracy,phase_assignment,higher,183,18.300000000000001,0.90507812499999996,0.90572916666666659,0.88802083333333337,0.90769225295992706,0.91013917349726792,0.9017887636612022
1,modal_well_accuracy,phase_assignment,higher,184,18.400000000000002,0.90468749999999998,0.9058593749999998,0.88802083333333337,0.9076759227807969,0.91011591372282596,0.90171393795289856
1,modal_well_accuracy,phase_assignment,higher,185,18.5,0.90507812499999996,0.90572916666666659,0.88802083333333337,0.90766188063063069,0.91009220157657644,0.9016399211711712
1,modal_well_accuracy,phase_assignment,higher,186,18.600000000000001,0.90494791666666674,0.90572916666666659,0.88802083333333337,0.90764728942652328,0.91006874439964158,0.90156670026881713
1,modal_well_accuracy,phase_assignment,higher,187,18.699999999999999,0.90481770833333341,0.90585937500000002,0.88802083333333337,0.90763215797682706,0.91004623440285215,0.90149426247771836
1,modal_well_accuracy,phase_assignment,higher,188,18.800000000000001,0.90520833333333339,0.90598958333333335,0.88802083333333337,0.9076192652925531,0.91002465647163111,0.90142259530141844
1,modal_well_accuracy,phase_assignment,higher,189,18.900000000000002,0.90481770833333341,0.90585937500000002,0.88802083333333337,0.90760444223985881,0.91000261794532644,0.9013516865079364
1,modal_well_accuracy,phase_assignment,higher,190,19,0.90481770833333341,0.90598958333333324,0.88802083333333337,0.90758977521929807,0.90998149671052642,0.90128152412280693
1,modal_well_accuracy,phase_assignment,higher,191,19.100000000000001,0.90455729166666665,0.90598958333333335,0.88802083333333337,0.90757389834205926,0.90996059664048856,0.90121209642233857
1,modal_well_accuracy,phase_assignment,higher,192,19.200000000000003,0.90455729166666665,0.90625,0.88802083333333337,0.90755818684895817,0.90994127061631946,0.90114339192708337
1,modal_well_accuracy,phase_assignment,higher,193,19.300000000000001,0.904296875,0.90611979166666679,0.88802083333333337,0.90754128886010366,0.90992147020725389,0.90107539939550951
1,modal_well_accuracy,phase_assignment,higher,194,19.400000000000002,0.90442708333333344,0.90598958333333324,0.88802083333333337,0.90752523625429549,0.90990120274914088,0.90100810781786933
1,modal_well_accuracy,phase_assignment,higher,195,19.5,0.904296875,0.90638020833333344,0.88802083333333337,0.90750868055555556,0.90988314636752143,0.90094150641025639
1,modal_well_accuracy,phase_assignment,higher,196,19.600000000000001,0.90416666666666656,0.90598958333333324,0.88802083333333337,0.90749162946428574,0.90986328124999982,0.90087558460884354
1,modal_well_accuracy,phase_assignment,higher,197,19.700000000000003,0.90390625000000002,0.90572916666666659,0.88802083333333337,0.90747342956852806,0.90984229589678522,0.90081033206429773
1,modal_well_accuracy,phase_assignment,higher,198,19.800000000000001,0.90377604166666659,0.90533854166666661,0.88802083333333337,0.90745475589225588,0.9098195496632997,0.90074573863636365
1,modal_well_accuracy,phase_assignment,higher,199,19.900000000000002,0.90364583333333326,0.90507812499999996,0.88802083333333337,0.90743561557788954,0.90979572340871029,0.90068179438860962
1,modal_well_accuracy,phase_assignment,higher,200,20,0.90338541666666661,0.90494791666666663,0.88802083333333337,0.90741536458333338,0.90977148437500011,0.90061848958333324
2,well_area_fraction_tv_error,phase_assignment,lower,1,0.10000000000000001,0.10165812174479168,0.082288614908854169,0.0113525390625,0.10165812174479168,0.082288614908854169,0.0113525390625
2,well_area_fraction_tv_error,phase_assignment,lower,2,0.20000000000000001,0.099345906575520823,0.080491638183593756,0.017908732096354168,0.10050201416015625,0.081390126546223948,0.014630635579427084
2,well_area_fraction_tv_error,phase_assignment,lower,3,0.30000000000000004,0.097235616048177084,0.078790791829427081,0.024373372395833332,0.099413214789496523,0.080523681640624997,0.017878214518229168
2,well_area_fraction_tv_error,phase_assignment,lower,4,0.40000000000000002,0.094809977213541674,0.076689147949218744,0.031133015950520832,0.098262405395507818,0.079565048217773438,0.021191914876302082
2,well_area_fraction_tv_error,phase_assignment,lower,5,0.5,0.092235310872395837,0.074505106608072913,0.037974039713541664,0.097056986490885414,0.078553059895833346,0.024548339843749999
2,well_area_fraction_tv_error,phase_assignment,lower,6,0.60000000000000009,0.089677937825520845,0.072341918945312486,0.044896443684895836,0.095827145046657985,0.077517869737413189,0.02793969048394097
2,well_area_fraction_tv_error,phase_assignment,lower,7,0.70000000000000007,0.086867268880208334,0.069826253255208331,0.052332560221354164,0.094547162737165166,0.076419067382812497,0.031424386160714281
2,well_area_fraction_tv_error,phase_assignment,lower,8,0.80000000000000004,0.083570353190104169,0.06700998942057293,0.059992472330729164,0.09317506154378255,0.075242932637532539,0.034995396931966148
2,well_area_fraction_tv_error,phase_assignment,lower,9,0.90000000000000002,0.080873616536458345,0.064769999186197927,0.0673370361328125,0.091808234320746543,0.074079273365162041,0.038588912398726853
2,well_area_fraction_tv_error,phase_assignment,lower,10,1,0.078022766113281239,0.062393188476562486,0.074961344401041671,0.090429687500000022,0.072910664876302086,0.042226155598958336
2,well_area_fraction_tv_error,phase_assignment,lower,11,1.1000000000000001,0.075437927246093744,0.060293070475260425,0.08258056640625,0.089066800204190347,0.071763610839843742,0.045894738399621215
2,well_area_fraction_tv_error,phase_assignment,lower,12,1.2000000000000002,0.073360188802083323,0.058709716796874999,0.0894622802734375,0.087757915920681426,0.070675786336263022,0.049525366889105908
2,well_area_fraction_tv_error,phase_assignment,lower,13,1.3,0.07141876220703125,0.057183329264322916,0.0963592529296875,0.086501057942708348,0.069637905023036864,0.053127973507612176
2,well_area_fraction_tv_error,phase_assignment,lower,14,1.4000000000000001,0.069622802734375003,0.055798848470052086,0.10314432779947917,0.085295468284970241,0.068649400983537959,0.056700570242745531
2,well_area_fraction_tv_error,phase_assignment,lower,15,1.5,0.068402608235677093,0.055002848307291671,0.10964457194010417,0.084169277615017357,0.06773963080512152,0.060230170355902779
2,well_area_fraction_tv_error,phase_assignment,lower,16,1.6000000000000001,0.066892496744791669,0.053976949055989584,0.11621602376302083,0.083089478810628267,0.066879463195800778,0.063729286193847656
2,well_area_fraction_tv_error,phase_assignment,lower,17,1.7000000000000002,0.06592508951822916,0.053480529785156238,0.12227376302083333,0.082079808852251829,0.066091290642233444,0.067173078948376222
2,well_area_fraction_tv_error,phase_assignment,lower,18,1.8,0.064846293131510427,0.05282135009765624,0.1283111572265625,0.081122391312210648,0.065354071723090282,0.070569638852719899
2,well_area_fraction_tv_error,phase_assignment,lower,19,1.9000000000000001,0.064147440592447924,0.05261993408203125,0.13387552897135416,0.080228972853275765,0.064683853952508225,0.073901527806332232
2,well_area_fraction_tv_error,phase_assignment,lower,20,2,0.063450622558593753,0.052433268229166663,0.13958231608072916,0.079390055338541668,0.064071324666341148,0.077185567220052084
2,well_area_fraction_tv_error,phase_assignment,lower,21,2.1000000000000001,0.062899271647135407,0.0522918701171875,0.14503987630208334,0.078604779924665177,0.063510398259238585,0.080416724795386904
2,well_area_fraction_tv_error,phase_assignment,lower,22,2.2000000000000002,0.062268575032552079,0.052036539713541663,0.15045166015625,0.077862225156841852,0.062988859234434175,0.083600130948153425
2,well_area_fraction_tv_error,phase_assignment,lower,23,2.3000000000000003,0.061677042643229166,0.051809183756510412,0.15580240885416666,0.077158521569293481,0.062502786387567927,0.086739360422327896
2,well_area_fraction_tv_error,phase_assignment,lower,24,2.4000000000000004,0.061319478352864588,0.051868184407552087,0.16078694661458334,0.0764985614352756,0.062059677971733951,0.089824676513671875
2,well_area_fraction_tv_error,phase_assignment,lower,25,2.5,0.060903422037760412,0.051857503255208326,0.16583251953125,0.075874755859375004,0.061651590983072921,0.092864990234375
2,well_area_fraction_tv_error,phase_assignment,lower,26,2.6000000000000001,0.060650634765625003,0.051892598470052086,0.17055765787760416,0.075289212740384623,0.06127624511718751,0.095853169759114579
2,well_area_fraction_tv_error,phase_assignment,lower,27,2.7000000000000002,0.060369364420572925,0.051885986328125001,0.17542521158854166,0.074736625765576783,0.060928457754629628,0.098800282419463745
2,well_area_fraction_tv_error,phase_assignment,lower,28,2.8000000000000003,0.059995524088541662,0.051868184407552073,0.18002827962239584,0.074210157848539821,0.060604876563662577,0.10170128231956847
2,well_area_fraction_tv_error,phase_assignment,lower,29,2.9000000000000004,0.059798177083333334,0.051923624674479162,0.18416341145833334,0.073713192994567162,0.060305523050242449,0.10454480401400862
2,well_area_fraction_tv_error,phase_assignment,lower,30,3,0.059667968750000001,0.052008565266927077,0.1885223388671875,0.073245018853081614,0.060028957790798608,0.10734405517578126
2,well_area_fraction_tv_error,phase_assignment,lower,31,3.1000000000000001,0.059482320149739587,0.052011108398437499,0.192840576171875,0.072801060830393144,0.059770317487819212,0.11010200746597783
2,well_area_fraction_tv_error,phase_assignment,lower,32,3.2000000000000002,0.059178670247395829,0.052127583821614573,0.1971893310546875,0.072375361124674478,0.059531482060750318,0.112823486328125
2,well_area_fraction_tv_error,phase_assignment,lower,33,3.3000000000000003,0.058993530273437497,0.052263387044270838,0.20131429036458334,0.071969851098879406,0.059311236757220644,0.11550502584438131
2,well_area_fraction_tv_error,phase_assignment,lower,34,3.4000000000000004,0.058770243326822916,0.05230712890625,0.205108642578125,0.071581627340877751,0.059105233585133275,0.11814042633655024
2,well_area_fraction_tv_error,phase_assignment,lower,35,3.5,0.058619181315104164,0.052430725097656249,0.20867411295572916,0.071211271740141371,0.058914533342633933,0.12072710309709822
2,well_area_fraction_tv_error,phase_assignment,lower,36,3.6000000000000001,0.058361307779947927,0.052444966634114576,0.212493896484375,0.070854328296802674,0.058734823156286177,0.12327618069118924
2,well_area_fraction_tv_error,phase_assignment,lower,37,3.7000000000000002,0.058107503255208345,0.052459716796875,0.2159881591796875,0.070509819511894709,0.058565225687112886,0.125781909839527
2,well_area_fraction_tv_error,phase_assignment,lower,38,3.8000000000000003,0.057752482096354162,0.05252024332682291,0.21958414713541666,0.070174100106222576,0.058406147203947364,0.12825038976836622
2,well_area_fraction_tv_error,phase_assignment,lower,39,3.9000000000000004,0.05749816894531249,0.052553812662760414,0.22292073567708334,0.069849076230301801,0.058256087343916928,0.13067783453525642
2,well_area_fraction_tv_error,phase_assignment,lower,40,4,0.057234700520833334,0.052618408203125001,0.2265472412109375,0.06953371683756511,0.058115145365397122,0.13307456970214845
2,well_area_fraction_tv_error,phase_assignment,lower,41,4.1000000000000005,0.056918334960937497,0.052509053548177087,0.23002115885416666,0.069226024596671751,0.057978411418635668,0.13543912065707572
2,well_area_fraction_tv_error,phase_assignment,lower,42,4.2000000000000002,0.05674692789713541,0.052486165364583337,0.23315938313802084,0.068928903246682785,0.057847643655443946,0.13776579357328869
2,well_area_fraction_tv_error,phase_assignment,lower,43,4.2999999999999998,0.056321207682291666,0.052312215169270829,0.23647054036458334,0.068635701024255091,0.057718912760416671,0.14006125280099321
2,well_area_fraction_tv_error,phase_assignment,lower,44,4.4000000000000004,0.056085205078125012,0.052323404947916666,0.23958841959635416,0.068350462480024854,0.05759628758285984,0.14232323386452414
2,well_area_fraction_tv_error,phase_assignment,lower,45,4.5,0.055713907877604177,0.052201843261718749,0.24258931477864584,0.068069650155526615,0.057476411042390055,0.14455136899594909
2,well_area_fraction_tv_error,phase_assignment,lower,46,4.6000000000000005,0.055536397298177075,0.052209472656249999,0.2453765869140625,0.067797188136888578,0.057361912381821777,0.14674322155938632
2,well_area_fraction_tv_error,phase_assignment,lower,47,4.7000000000000002,0.055248514811197913,0.052110290527343749,0.24824015299479166,0.067530195087405806,0.057250175746620127,0.14890273073886304
2,well_area_fraction_tv_error,phase_assignment,lower,48,4.8000000000000007,0.05482533772786459,0.051832071940104175,0.25103251139322919,0.067265510559082031,0.057137298583984378,0.15103043450249565
2,well_area_fraction_tv_error,phase_assignment,lower,49,4.9000000000000004,0.054469299316406247,0.05168202718098959,0.25355021158854169,0.067004363390864158,0.057025966514535509,0.15312267485119047
2,well_area_fraction_tv_error,phase_assignment,lower,50,5,0.054364013671874989,0.051652526855468749,0.2559661865234375,0.066751556396484377,0.056918497721354155,0.15517954508463541
2,well_area_fraction_tv_error,phase_assignment,lower,51,5.1000000000000005,0.053963724772135416,0.051385498046874999,0.2585906982421875,0.066500814599928515,0.056810007531658491,0.15720721475439134
2,well_area_fraction_tv_error,phase_assignment,lower,52,5.2000000000000002,0.053691101074218747,0.05126953125,0.26082356770833331,0.066254473955203314,0.05670345991085738,0.15919983692658254
2,well_area_fraction_tv_error,phase_assignment,lower,53,5.3000000000000007,0.053308614095052088,0.050935363769531249,0.26334635416666669,0.066010212448408018,0.056594627908190843,0.16116486555375395
2,well_area_fraction_tv_error,phase_assignment,lower,54,5.4000000000000004,0.052999877929687501,0.05070546468098959,0.26549275716145831,0.065769280327690971,0.056485569329909335,0.1630968635464892
2,well_area_fraction_tv_error,phase_assignment,lower,55,5.5,0.052714538574218747,0.050566101074218751,0.26755777994791669,0.065531921386718747,0.056377942634351322,0.16499615293560604
2,well_area_fraction_tv_error,phase_assignment,lower,56,5.6000000000000005,0.05224609375,0.050276184082031251,0.26991780598958331,0.065294674464634467,0.056268982660202749,0.16686975388299852
2,well_area_fraction_tv_error,phase_assignment,lower,57,5.7000000000000002,0.051968892415364586,0.050161234537760425,0.27187601725260419,0.065060888814647305,0.056161829184370425,0.16871196902983368
2,well_area_fraction_tv_error,phase_assignment,lower,58,5.8000000000000007,0.051584879557291671,0.049905904134114581,0.27393595377604169,0.064828543827451512,0.056053968407641874,0.17052617566338901
2,well_area_fraction_tv_error,phase_assignment,lower,59,5.9000000000000004,0.051206970214843751,0.04958699544270833,0.27588399251302081,0.064597669698424259,0.055944358696371821,0.1723119013727048
2,well_area_fraction_tv_error,phase_assignment,lower,60,6,0.050922139485677087,0.049413553873697919,0.27764383951822919,0.064369744194878481,0.055835511949327253,0.17406743367513022
2,well_area_fraction_tv_error,phase_assignment,lower,61,6.1000000000000005,0.050606791178385423,0.049158223470052088,0.27945454915364581,0.064144122014280228,0.055726048203765366,0.17579509130592555
