model,system,metric,step,value,metrics_file
Sparse MLP-BD,dysts_DequanLi,eval/final_error,99999,2.529597282409668,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,0,1.0,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,500,1.0010005235671997,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,1000,1.0016858577728271,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,1500,1.0031070709228516,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,2000,1.005309820175171,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,2500,1.0073659420013428,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,3000,1.0095051527023315,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,3500,1.0100733041763306,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,4000,1.0096477270126343,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,4500,1.0090177059173584,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,5000,1.0099600553512573,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,5500,1.0109800100326538,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,6000,1.0109776258468628,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,6500,1.0090910196304321,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,7000,1.0063501596450806,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,7500,1.006978154182434,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,8000,1.0069735050201416,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,8500,1.0062001943588257,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,9000,1.0062965154647827,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,9500,1.0064644813537598,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,10000,1.0067015886306763,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,10500,1.006972312927246,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,11000,1.006377100944519,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,11500,1.0021040439605713,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,12000,1.0020798444747925,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,12500,1.0022451877593994,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,13000,1.0021936893463135,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,13500,1.0007067918777466,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,14000,1.0006283521652222,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,14500,1.0007057189941406,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,15000,1.0006699562072754,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,15500,1.0005834102630615,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,16000,1.0006142854690552,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,16500,1.0005879402160645,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,17000,1.0005226135253906,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,17500,1.0006368160247803,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,18000,1.0006285905838013,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,18500,1.0005625486373901,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,19000,1.0004907846450806,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,19500,1.0005583763122559,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,20000,1.000594139099121,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,20500,1.0005360841751099,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,21000,1.0005897283554077,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,21500,1.0005121231079102,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,22000,1.0005662441253662,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,22500,1.0004630088806152,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,23000,1.0005391836166382,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,23500,1.0004750490188599,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,24000,1.0005234479904175,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,24500,1.0004527568817139,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,25000,1.0003712177276611,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,25500,1.0003832578659058,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,26000,1.0003782510757446,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,26500,1.0003104209899902,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,27000,1.0003204345703125,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,27500,1.0003329515457153,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,28000,1.0004088878631592,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,28500,1.000439167022705,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,29000,1.0003390312194824,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,29500,1.0003412961959839,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,30000,1.0003492832183838,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,30500,1.0004156827926636,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,31000,1.0002708435058594,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,31500,1.0003434419631958,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,32000,1.0003361701965332,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,32500,1.0003855228424072,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,33000,1.000326156616211,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,33500,1.0004550218582153,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,34000,1.000331163406372,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,34500,1.0004130601882935,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,35000,1.000354290008545,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,35500,1.0003163814544678,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,36000,1.0003663301467896,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,36500,1.000308632850647,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,37000,1.0002808570861816,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,37500,1.0004225969314575,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,38000,1.0002690553665161,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,38500,1.0003443956375122,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,39000,1.0003056526184082,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,39500,1.0003842115402222,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,40000,1.0003180503845215,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,40500,1.0003126859664917,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,41000,1.0004075765609741,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
Sparse MLP-BD,dysts_DequanLi,train/spectral_radius,41500,1.0003858804702759,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp_bd/dysts_DequanLi/dt_0p00050291981996988247/seed_0/20260430-102304/metrics_history.jsonl
