root_label,system_key,seed,status,h100_best_periodic_mean,h100_best_periodic_mode,h100_best_periodic_full_finite_fraction,h100_best_periodic_finite_step_fraction,h100_best_periodic_num_full_horizon_finite,h100_best_periodic_median_finite_prefix_length,h100_best_periodic_min_finite_prefix_length,h500_best_periodic_mean,h500_best_periodic_mode,h500_best_periodic_full_finite_fraction,h500_best_periodic_finite_step_fraction,h500_best_periodic_num_full_horizon_finite,h500_best_periodic_median_finite_prefix_length,h500_best_periodic_min_finite_prefix_length,h1000_best_periodic_mean,h1000_best_periodic_mode,h1000_best_periodic_full_finite_fraction,h1000_best_periodic_finite_step_fraction,h1000_best_periodic_num_full_horizon_finite,h1000_best_periodic_median_finite_prefix_length,h1000_best_periodic_min_finite_prefix_length,h1500_best_periodic_mean,h1500_best_periodic_mode,h1500_best_periodic_full_finite_fraction,h1500_best_periodic_finite_step_fraction,h1500_best_periodic_num_full_horizon_finite,h1500_best_periodic_median_finite_prefix_length,h1500_best_periodic_min_finite_prefix_length,h2000_best_periodic_mean,h2000_best_periodic_mode,h2000_best_periodic_full_finite_fraction,h2000_best_periodic_finite_step_fraction,h2000_best_periodic_num_full_horizon_finite,h2000_best_periodic_median_finite_prefix_length,h2000_best_periodic_min_finite_prefix_length,h3000_best_periodic_mean,h3000_best_periodic_mode,h3000_best_periodic_full_finite_fraction,h3000_best_periodic_finite_step_fraction,h3000_best_periodic_num_full_horizon_finite,h3000_best_periodic_median_finite_prefix_length,h3000_best_periodic_min_finite_prefix_length,h4000_best_periodic_mean,h4000_best_periodic_mode,h4000_best_periodic_full_finite_fraction,h4000_best_periodic_finite_step_fraction,h4000_best_periodic_num_full_horizon_finite,h4000_best_periodic_median_finite_prefix_length,h4000_best_periodic_min_finite_prefix_length,h5000_best_periodic_mean,h5000_best_periodic_mode,h5000_best_periodic_full_finite_fraction,h5000_best_periodic_finite_step_fraction,h5000_best_periodic_num_full_horizon_finite,h5000_best_periodic_median_finite_prefix_length,h5000_best_periodic_min_finite_prefix_length
lista_bd,dysts:QiChen,5,complete,0.0004159451345913112,periodic_50,1.0,1.0,100.0,100.0,100.0,0.007546563632786274,periodic_100,1.0,1.0,100.0,500.0,500.0,0.02295299805700779,periodic_100,1.0,1.0,100.0,1000.0,1000.0,0.0455828420817852,periodic_200,1.0,1.0,100.0,1500.0,1500.0,0.09131534397602081,periodic_200,1.0,1.0,100.0,2000.0,2000.0,0.29469555616378784,periodic_200,1.0,1.0,100.0,3000.0,3000.0,0.46233057975769043,periodic_200,1.0,1.0,100.0,4000.0,4000.0,0.6619796752929688,periodic_200,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:QiChen,6,complete,0.00015737277863081545,periodic_100,1.0,1.0,100.0,100.0,100.0,0.003418172709643841,periodic_100,1.0,1.0,100.0,500.0,500.0,0.01705663837492466,periodic_50,1.0,1.0,100.0,1000.0,1000.0,0.026950087398290634,periodic_100,1.0,1.0,100.0,1500.0,1500.0,0.05749022588133812,periodic_100,1.0,1.0,100.0,2000.0,2000.0,0.11031592637300491,periodic_150,1.0,1.0,100.0,3000.0,3000.0,0.24811576306819916,periodic_100,1.0,1.0,100.0,4000.0,4000.0,0.525352954864502,periodic_100,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:QiChen,7,complete,0.00010706105967983603,periodic_50,1.0,1.0,100.0,100.0,100.0,0.0012630069395527244,periodic_50,1.0,1.0,100.0,500.0,500.0,0.0038237834814935923,periodic_100,1.0,1.0,100.0,1000.0,1000.0,0.008441337384283543,periodic_100,1.0,1.0,100.0,1500.0,1500.0,0.015536529012024403,periodic_150,1.0,1.0,100.0,2000.0,2000.0,0.04414289817214012,periodic_150,1.0,1.0,100.0,3000.0,3000.0,0.3247270882129669,periodic_150,1.0,1.0,100.0,4000.0,4000.0,0.6049172878265381,periodic_150,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:QiChen,8,complete,0.00012996824807487428,periodic_50,1.0,1.0,100.0,100.0,100.0,0.0028311070054769516,periodic_50,1.0,1.0,100.0,500.0,500.0,0.008475937880575657,periodic_50,1.0,1.0,100.0,1000.0,1000.0,0.019152451306581497,periodic_50,1.0,1.0,100.0,1500.0,1500.0,0.033223919570446014,periodic_50,1.0,1.0,100.0,2000.0,2000.0,0.09396585822105408,periodic_50,1.0,1.0,100.0,3000.0,3000.0,0.23060758411884308,periodic_100,1.0,1.0,100.0,4000.0,4000.0,0.4209609925746918,periodic_100,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:QiChen,9,complete,0.0001266953768208623,periodic_100,1.0,1.0,100.0,100.0,100.0,0.0030021185521036386,periodic_50,1.0,1.0,100.0,500.0,500.0,0.010090835392475128,periodic_100,1.0,1.0,100.0,1000.0,1000.0,0.021742668002843857,periodic_100,1.0,1.0,100.0,1500.0,1500.0,0.07197743654251099,periodic_100,1.0,1.0,100.0,2000.0,2000.0,0.16670872271060944,periodic_100,1.0,1.0,100.0,3000.0,3000.0,0.18907852470874786,periodic_100,1.0,1.0,100.0,4000.0,4000.0,0.34880152344703674,periodic_100,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:QiChen,10,complete,0.00018408002506475896,periodic_100,1.0,1.0,100.0,100.0,100.0,0.002050747163593769,periodic_100,1.0,1.0,100.0,500.0,500.0,0.005889411550015211,periodic_150,1.0,1.0,100.0,1000.0,1000.0,0.011909609660506248,periodic_200,1.0,1.0,100.0,1500.0,1500.0,0.02729805000126362,periodic_200,1.0,1.0,100.0,2000.0,2000.0,0.11900746077299118,periodic_150,1.0,1.0,100.0,3000.0,3000.0,0.42916736006736755,periodic_200,1.0,1.0,100.0,4000.0,4000.0,0.6983060240745544,periodic_200,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:QiChen,11,complete,0.00011328682012390345,periodic_50,1.0,1.0,100.0,100.0,100.0,0.0016459374455735087,periodic_50,1.0,1.0,100.0,500.0,500.0,0.008856618776917458,periodic_50,1.0,1.0,100.0,1000.0,1000.0,0.02470961958169937,periodic_150,1.0,1.0,100.0,1500.0,1500.0,0.04042210429906845,periodic_150,1.0,1.0,100.0,2000.0,2000.0,0.14830532670021057,periodic_50,1.0,1.0,100.0,3000.0,3000.0,0.27590152621269226,periodic_50,1.0,1.0,100.0,4000.0,4000.0,0.43107566237449646,periodic_100,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:QiChen,12,complete,8.045361028052866e-05,periodic_50,1.0,1.0,100.0,100.0,100.0,0.001341841765679419,periodic_100,1.0,1.0,100.0,500.0,500.0,0.005438623949885368,periodic_100,1.0,1.0,100.0,1000.0,1000.0,0.01448408979922533,periodic_100,1.0,1.0,100.0,1500.0,1500.0,0.05301637202501297,periodic_200,1.0,1.0,100.0,2000.0,2000.0,0.14258761703968048,periodic_200,1.0,1.0,100.0,3000.0,3000.0,0.5434704422950745,periodic_150,1.0,1.0,100.0,4000.0,4000.0,0.8274200558662415,periodic_150,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:QiChen,13,complete,0.00015382487617898732,periodic_50,1.0,1.0,100.0,100.0,100.0,0.0022165020927786827,periodic_100,1.0,1.0,100.0,500.0,500.0,0.0062526678666472435,periodic_100,1.0,1.0,100.0,1000.0,1000.0,0.010611181147396564,periodic_100,1.0,1.0,100.0,1500.0,1500.0,0.02151467278599739,periodic_100,1.0,1.0,100.0,2000.0,2000.0,0.07530545443296432,periodic_100,1.0,1.0,100.0,3000.0,3000.0,0.25967904925346375,periodic_100,1.0,1.0,100.0,4000.0,4000.0,0.49959635734558105,periodic_100,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:QiChen,14,complete,0.00011890478344867006,periodic_50,1.0,1.0,100.0,100.0,100.0,0.0016771979862824082,periodic_50,1.0,1.0,100.0,500.0,500.0,0.0041527459397912025,periodic_100,1.0,1.0,100.0,1000.0,1000.0,0.010084301233291626,periodic_100,1.0,1.0,100.0,1500.0,1500.0,0.01988367736339569,periodic_100,1.0,1.0,100.0,2000.0,2000.0,0.0550827793776989,periodic_200,1.0,1.0,100.0,3000.0,3000.0,0.2046404778957367,periodic_50,1.0,1.0,100.0,4000.0,4000.0,0.5001528859138489,periodic_50,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:Sakarya,0,complete,0.00120983412489295,periodic_25,1.0,1.0,100.0,100.0,100.0,0.017796438187360764,periodic_25,1.0,1.0,100.0,500.0,500.0,0.028291307389736176,periodic_25,1.0,1.0,100.0,1000.0,1000.0,0.0570453517138958,periodic_25,1.0,1.0,100.0,1500.0,1500.0,0.09869057685136795,periodic_25,1.0,1.0,100.0,2000.0,2000.0,0.3380544185638428,periodic_25,1.0,1.0,100.0,3000.0,3000.0,0.657203733921051,periodic_25,1.0,1.0,100.0,4000.0,4000.0,1.2008618116378784,periodic_100,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:Sakarya,1,complete,0.0023757978342473507,periodic_10,1.0,1.0,100.0,100.0,100.0,0.01687869429588318,periodic_50,1.0,1.0,100.0,500.0,500.0,0.062409982085227966,periodic_50,1.0,1.0,100.0,1000.0,1000.0,0.11334536224603653,periodic_100,1.0,1.0,100.0,1500.0,1500.0,0.20050844550132751,periodic_150,1.0,1.0,100.0,2000.0,2000.0,0.6477634310722351,periodic_150,1.0,1.0,100.0,3000.0,3000.0,1.0049420595169067,periodic_150,1.0,1.0,100.0,4000.0,4000.0,1.520382285118103,periodic_150,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:Sakarya,2,complete,0.000694209011271596,periodic_25,1.0,1.0,100.0,100.0,100.0,0.008785378187894821,periodic_25,1.0,1.0,100.0,500.0,500.0,0.03634440898895264,periodic_50,1.0,1.0,100.0,1000.0,1000.0,0.06370959430932999,periodic_50,1.0,1.0,100.0,1500.0,1500.0,0.16315308213233948,periodic_50,1.0,1.0,100.0,2000.0,2000.0,0.5092926025390625,periodic_100,1.0,1.0,100.0,3000.0,3000.0,0.9450705647468567,periodic_100,1.0,1.0,100.0,4000.0,4000.0,1.4761663675308228,periodic_100,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:Sakarya,3,complete,0.00042240426409989595,periodic_50,1.0,1.0,100.0,100.0,100.0,0.006224617827683687,periodic_50,1.0,1.0,100.0,500.0,500.0,0.02523949183523655,periodic_50,1.0,1.0,100.0,1000.0,1000.0,0.08270109444856644,periodic_50,1.0,1.0,100.0,1500.0,1500.0,0.27507439255714417,periodic_50,1.0,1.0,100.0,2000.0,2000.0,0.5122660994529724,periodic_50,1.0,1.0,100.0,3000.0,3000.0,0.6541885137557983,periodic_50,1.0,1.0,100.0,4000.0,4000.0,0.8780124187469482,periodic_50,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:Sakarya,4,complete,0.000511836726218462,periodic_25,1.0,1.0,100.0,100.0,100.0,0.015996387228369713,periodic_25,1.0,1.0,100.0,500.0,500.0,0.0718582272529602,periodic_25,1.0,1.0,100.0,1000.0,1000.0,0.22019988298416138,periodic_25,1.0,1.0,100.0,1500.0,1500.0,0.3853067457675934,periodic_50,1.0,1.0,100.0,2000.0,2000.0,0.516542911529541,periodic_50,1.0,1.0,100.0,3000.0,3000.0,0.6680464148521423,periodic_50,1.0,1.0,100.0,4000.0,4000.0,0.7856780290603638,periodic_50,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:Sakarya,5,complete,0.00025959007325582206,periodic_25,1.0,1.0,100.0,100.0,100.0,0.0037072808481752872,periodic_50,1.0,1.0,100.0,500.0,500.0,0.013138771057128906,periodic_50,1.0,1.0,100.0,1000.0,1000.0,0.02373565174639225,periodic_50,1.0,1.0,100.0,1500.0,1500.0,0.048929959535598755,periodic_50,1.0,1.0,100.0,2000.0,2000.0,0.27256807684898376,periodic_50,1.0,1.0,100.0,3000.0,3000.0,0.5166267156600952,periodic_50,1.0,1.0,100.0,4000.0,4000.0,0.7799600958824158,periodic_25,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:Sakarya,6,complete,0.0009366734884679317,periodic_25,1.0,1.0,100.0,100.0,100.0,0.024522127583622932,periodic_25,1.0,1.0,100.0,500.0,500.0,0.05659554898738861,periodic_50,1.0,1.0,100.0,1000.0,1000.0,0.11482009291648865,periodic_50,1.0,1.0,100.0,1500.0,1500.0,0.21842335164546967,periodic_50,1.0,1.0,100.0,2000.0,2000.0,0.36743319034576416,periodic_50,1.0,1.0,100.0,3000.0,3000.0,0.5957655906677246,periodic_50,1.0,1.0,100.0,4000.0,4000.0,0.8610495924949646,periodic_50,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:Sakarya,7,complete,0.0024710465222597122,periodic_50,1.0,1.0,100.0,100.0,100.0,0.05274564400315285,periodic_25,1.0,1.0,100.0,500.0,500.0,0.2751532793045044,periodic_50,1.0,1.0,100.0,1000.0,1000.0,0.5119237899780273,periodic_150,1.0,1.0,100.0,1500.0,1500.0,0.7185461521148682,periodic_150,1.0,1.0,100.0,2000.0,2000.0,1.2931362390518188,periodic_200,1.0,1.0,100.0,3000.0,3000.0,2.1327884197235107,periodic_200,1.0,1.0,100.0,4000.0,4000.0,3.0051894187927246,periodic_200,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:Sakarya,8,complete,0.0015929557848721743,periodic_100,1.0,1.0,100.0,100.0,100.0,0.027123207226395607,periodic_100,1.0,1.0,100.0,500.0,500.0,0.059232309460639954,periodic_200,1.0,1.0,100.0,1000.0,1000.0,0.11146532744169235,periodic_150,1.0,1.0,100.0,1500.0,1500.0,0.27640044689178467,periodic_150,1.0,1.0,100.0,2000.0,2000.0,0.6431137323379517,periodic_200,1.0,1.0,100.0,3000.0,3000.0,0.9002498388290405,periodic_200,1.0,1.0,100.0,4000.0,4000.0,1.3164258003234863,periodic_200,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:Sakarya,9,complete,0.010509520769119263,periodic_25,1.0,1.0,100.0,100.0,100.0,0.3716191351413727,periodic_25,1.0,1.0,100.0,500.0,500.0,0.902204155921936,periodic_25,1.0,1.0,100.0,1000.0,1000.0,1.2958487272262573,periodic_25,1.0,1.0,100.0,1500.0,1500.0,1.6679186820983887,periodic_25,1.0,1.0,100.0,2000.0,2000.0,1.9721661806106567,periodic_100,1.0,1.0,100.0,3000.0,3000.0,2.1569063663482666,periodic_100,1.0,1.0,100.0,4000.0,4000.0,2.321493625640869,periodic_100,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:Sakarya,10,complete,0.00023699479061178863,periodic_50,1.0,1.0,100.0,100.0,100.0,0.002798754256218672,periodic_50,1.0,1.0,100.0,500.0,500.0,0.007242926862090826,periodic_50,1.0,1.0,100.0,1000.0,1000.0,0.016914965584874153,periodic_100,1.0,1.0,100.0,1500.0,1500.0,0.07917522639036179,periodic_50,1.0,1.0,100.0,2000.0,2000.0,0.23997345566749573,periodic_50,1.0,1.0,100.0,3000.0,3000.0,0.37465202808380127,periodic_50,1.0,1.0,100.0,4000.0,4000.0,1.5651477575302124,periodic_50,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:Sakarya,11,complete,0.0002678202581591904,periodic_50,1.0,1.0,100.0,100.0,100.0,0.00548520078882575,periodic_25,1.0,1.0,100.0,500.0,500.0,0.014735374599695206,periodic_25,1.0,1.0,100.0,1000.0,1000.0,0.10650382190942764,periodic_50,1.0,1.0,100.0,1500.0,1500.0,0.3121351897716522,periodic_150,1.0,1.0,100.0,2000.0,2000.0,0.6211474537849426,periodic_100,1.0,1.0,100.0,3000.0,3000.0,0.8864103555679321,periodic_100,1.0,1.0,100.0,4000.0,4000.0,1.166869044303894,periodic_100,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:Sakarya,12,complete,0.00022235694632399827,periodic_50,1.0,1.0,100.0,100.0,100.0,0.0034181398805230856,periodic_50,1.0,1.0,100.0,500.0,500.0,0.009959911927580833,periodic_50,1.0,1.0,100.0,1000.0,1000.0,0.019582925364375114,periodic_50,1.0,1.0,100.0,1500.0,1500.0,0.03937266767024994,periodic_50,1.0,1.0,100.0,2000.0,2000.0,0.11095792055130005,periodic_50,1.0,1.0,100.0,3000.0,3000.0,0.3377891480922699,periodic_25,1.0,1.0,100.0,4000.0,4000.0,0.7484731078147888,periodic_50,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:Sakarya,13,complete,0.02139534056186676,periodic_10,1.0,1.0,100.0,100.0,100.0,0.2209162712097168,periodic_10,1.0,1.0,100.0,500.0,500.0,0.6786437034606934,periodic_25,1.0,1.0,100.0,1000.0,1000.0,1.1337355375289917,periodic_50,1.0,1.0,100.0,1500.0,1500.0,1.3747178316116333,periodic_50,1.0,1.0,100.0,2000.0,2000.0,2.5103023052215576,periodic_50,1.0,1.0,100.0,3000.0,3000.0,3.122413396835327,periodic_25,1.0,1.0,100.0,4000.0,4000.0,3.4654548168182373,periodic_25,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:Sakarya,14,complete,0.0011865705018863082,periodic_50,1.0,1.0,100.0,100.0,100.0,0.056623175740242004,periodic_25,1.0,1.0,100.0,500.0,500.0,0.10140636563301086,periodic_50,1.0,1.0,100.0,1000.0,1000.0,0.1715540885925293,periodic_50,1.0,1.0,100.0,1500.0,1500.0,0.3050321638584137,periodic_50,1.0,1.0,100.0,2000.0,2000.0,0.8438384532928467,periodic_100,1.0,1.0,100.0,3000.0,3000.0,1.292892575263977,periodic_100,1.0,1.0,100.0,4000.0,4000.0,1.8137089014053345,periodic_150,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:SanUmSrisuchinwong,0,complete,0.00013996577763464302,periodic_100,1.0,1.0,100.0,100.0,100.0,0.0015991557156667113,periodic_100,1.0,1.0,100.0,500.0,500.0,0.004554813727736473,periodic_150,1.0,1.0,100.0,1000.0,1000.0,0.007785441819578409,periodic_150,1.0,1.0,100.0,1500.0,1500.0,0.01156354509294033,periodic_150,1.0,1.0,100.0,2000.0,2000.0,0.027210738509893417,periodic_150,1.0,1.0,100.0,3000.0,3000.0,0.08041759580373764,periodic_200,1.0,1.0,100.0,4000.0,4000.0,0.15484519302845,periodic_200,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:SanUmSrisuchinwong,1,complete,0.00017236659186892211,periodic_100,1.0,1.0,100.0,100.0,100.0,0.0023824318777769804,periodic_100,1.0,1.0,100.0,500.0,500.0,0.007614787667989731,periodic_150,1.0,1.0,100.0,1000.0,1000.0,0.019397204741835594,periodic_200,1.0,1.0,100.0,1500.0,1500.0,0.04916145280003548,periodic_200,1.0,1.0,100.0,2000.0,2000.0,0.19682128727436066,periodic_200,1.0,1.0,100.0,3000.0,3000.0,0.5120091438293457,periodic_100,1.0,1.0,100.0,4000.0,4000.0,0.7275091409683228,periodic_100,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:SanUmSrisuchinwong,2,complete,0.0001418613246642053,periodic_100,1.0,1.0,100.0,100.0,100.0,0.0031041123438626528,periodic_200,1.0,1.0,100.0,500.0,500.0,0.011388460174202919,periodic_100,1.0,1.0,100.0,1000.0,1000.0,0.021075718104839325,periodic_150,1.0,1.0,100.0,1500.0,1500.0,0.04019932821393013,periodic_150,1.0,1.0,100.0,2000.0,2000.0,0.10289235413074493,periodic_100,1.0,1.0,100.0,3000.0,3000.0,0.2320135533809662,periodic_150,1.0,1.0,100.0,4000.0,4000.0,0.42802920937538147,periodic_150,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:SanUmSrisuchinwong,3,complete,0.00017145194578915834,periodic_50,1.0,1.0,100.0,100.0,100.0,0.0023818211629986763,periodic_200,1.0,1.0,100.0,500.0,500.0,0.006398164201527834,periodic_200,1.0,1.0,100.0,1000.0,1000.0,0.013720989227294922,periodic_200,1.0,1.0,100.0,1500.0,1500.0,0.021364055573940277,periodic_200,1.0,1.0,100.0,2000.0,2000.0,0.059882063418626785,periodic_200,1.0,1.0,100.0,3000.0,3000.0,0.2916998565196991,periodic_100,1.0,1.0,100.0,4000.0,4000.0,0.36859092116355896,periodic_100,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:SanUmSrisuchinwong,4,complete,0.0003364906879141927,periodic_100,1.0,1.0,100.0,100.0,100.0,0.004501454997807741,periodic_100,1.0,1.0,100.0,500.0,500.0,0.015363387763500214,periodic_100,1.0,1.0,100.0,1000.0,1000.0,0.028577404096722603,periodic_50,1.0,1.0,100.0,1500.0,1500.0,0.0436892956495285,periodic_50,1.0,1.0,100.0,2000.0,2000.0,0.1666800081729889,periodic_100,1.0,1.0,100.0,3000.0,3000.0,0.6889501214027405,periodic_50,1.0,1.0,100.0,4000.0,4000.0,0.9870845675468445,periodic_50,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:SanUmSrisuchinwong,5,complete,0.00033744960092008114,periodic_100,1.0,1.0,100.0,100.0,100.0,0.005477224476635456,periodic_100,1.0,1.0,100.0,500.0,500.0,0.025035435333848,periodic_100,1.0,1.0,100.0,1000.0,1000.0,0.07179275155067444,periodic_150,1.0,1.0,100.0,1500.0,1500.0,0.12847541272640228,periodic_150,1.0,1.0,100.0,2000.0,2000.0,0.22991690039634705,periodic_150,1.0,1.0,100.0,3000.0,3000.0,0.4447106420993805,periodic_50,1.0,1.0,100.0,4000.0,4000.0,0.699307918548584,periodic_200,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:SanUmSrisuchinwong,6,complete,0.0002470501640345901,periodic_100,1.0,1.0,100.0,100.0,100.0,0.0035870743449777365,periodic_150,1.0,1.0,100.0,500.0,500.0,0.010686006397008896,periodic_200,1.0,1.0,100.0,1000.0,1000.0,0.019507678225636482,periodic_200,1.0,1.0,100.0,1500.0,1500.0,0.03169916942715645,periodic_200,1.0,1.0,100.0,2000.0,2000.0,0.13419097661972046,periodic_200,1.0,1.0,100.0,3000.0,3000.0,0.5181105732917786,periodic_200,1.0,1.0,100.0,4000.0,4000.0,0.9375512003898621,periodic_200,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:SanUmSrisuchinwong,7,complete,0.00017833961464930326,periodic_50,1.0,1.0,100.0,100.0,100.0,0.002051753457635641,periodic_100,1.0,1.0,100.0,500.0,500.0,0.00618429109454155,periodic_150,1.0,1.0,100.0,1000.0,1000.0,0.013505653478205204,periodic_150,1.0,1.0,100.0,1500.0,1500.0,0.025272639468312263,periodic_150,1.0,1.0,100.0,2000.0,2000.0,0.13781172037124634,periodic_200,1.0,1.0,100.0,3000.0,3000.0,0.47785431146621704,periodic_200,1.0,1.0,100.0,4000.0,4000.0,0.8876140713691711,periodic_200,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:SanUmSrisuchinwong,8,complete,0.0016468818066641688,periodic_100,1.0,1.0,100.0,100.0,100.0,0.018374156206846237,periodic_200,1.0,1.0,100.0,500.0,500.0,0.06575343757867813,periodic_200,1.0,1.0,100.0,1000.0,1000.0,0.18939432501792908,periodic_200,1.0,1.0,100.0,1500.0,1500.0,0.4525953531265259,periodic_200,1.0,1.0,100.0,2000.0,2000.0,1.860913872718811,periodic_200,1.0,1.0,100.0,3000.0,3000.0,4.80268669128418,periodic_10,1.0,1.0,100.0,4000.0,4000.0,5.522790431976318,periodic_10,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:SanUmSrisuchinwong,9,complete,0.00015923668979667127,periodic_100,1.0,1.0,100.0,100.0,100.0,0.0022335026878863573,periodic_150,1.0,1.0,100.0,500.0,500.0,0.005394830834120512,periodic_150,1.0,1.0,100.0,1000.0,1000.0,0.011087516322731972,periodic_150,1.0,1.0,100.0,1500.0,1500.0,0.03238218277692795,periodic_150,1.0,1.0,100.0,2000.0,2000.0,0.29423996806144714,periodic_150,1.0,1.0,100.0,3000.0,3000.0,0.6686750054359436,periodic_50,1.0,1.0,100.0,4000.0,4000.0,1.116864800453186,periodic_100,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:SanUmSrisuchinwong,10,complete,0.0018148651579394937,periodic_100,1.0,1.0,100.0,100.0,100.0,0.020606203004717827,periodic_200,1.0,1.0,100.0,500.0,500.0,0.05955134704709053,periodic_200,1.0,1.0,100.0,1000.0,1000.0,0.1331855058670044,periodic_200,1.0,1.0,100.0,1500.0,1500.0,0.3164207935333252,periodic_200,1.0,1.0,100.0,2000.0,2000.0,0.7679046392440796,periodic_200,1.0,1.0,100.0,3000.0,3000.0,1.186894178390503,periodic_200,1.0,1.0,100.0,4000.0,4000.0,1.5169159173965454,periodic_200,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:SanUmSrisuchinwong,11,complete,0.00015625767991878092,periodic_100,1.0,1.0,100.0,100.0,100.0,0.0020881008822470903,periodic_100,1.0,1.0,100.0,500.0,500.0,0.0069445278495550156,periodic_100,1.0,1.0,100.0,1000.0,1000.0,0.016614830121397972,periodic_150,1.0,1.0,100.0,1500.0,1500.0,0.030897310003638268,periodic_150,1.0,1.0,100.0,2000.0,2000.0,0.07966342568397522,periodic_200,1.0,1.0,100.0,3000.0,3000.0,0.2844026982784271,periodic_200,1.0,1.0,100.0,4000.0,4000.0,0.42564597725868225,periodic_200,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:SanUmSrisuchinwong,12,complete,0.00013502815272659063,periodic_100,1.0,1.0,100.0,100.0,100.0,0.0017897397046908736,periodic_100,1.0,1.0,100.0,500.0,500.0,0.005994793958961964,periodic_100,1.0,1.0,100.0,1000.0,1000.0,0.01700434274971485,periodic_150,1.0,1.0,100.0,1500.0,1500.0,0.0380973145365715,periodic_200,1.0,1.0,100.0,2000.0,2000.0,0.07931416481733322,periodic_200,1.0,1.0,100.0,3000.0,3000.0,0.17193664610385895,periodic_150,1.0,1.0,100.0,4000.0,4000.0,0.3879077136516571,periodic_150,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:SanUmSrisuchinwong,13,complete,0.0001159040184575133,periodic_100,1.0,1.0,100.0,100.0,100.0,0.0014997604303061962,periodic_100,1.0,1.0,100.0,500.0,500.0,0.0036391010507941246,periodic_100,1.0,1.0,100.0,1000.0,1000.0,0.006185709033161402,periodic_100,1.0,1.0,100.0,1500.0,1500.0,0.009467112831771374,periodic_100,1.0,1.0,100.0,2000.0,2000.0,0.03088242933154106,periodic_150,1.0,1.0,100.0,3000.0,3000.0,0.20784378051757812,periodic_150,1.0,1.0,100.0,4000.0,4000.0,0.43920281529426575,periodic_200,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:SanUmSrisuchinwong,14,complete,0.012356393039226532,periodic_100,1.0,1.0,100.0,100.0,100.0,0.1348728984594345,periodic_200,1.0,1.0,100.0,500.0,500.0,0.36776456236839294,periodic_200,1.0,1.0,100.0,1000.0,1000.0,1.1704598665237427,periodic_200,1.0,1.0,100.0,1500.0,1500.0,2.940033197402954,periodic_25,1.0,1.0,100.0,2000.0,2000.0,4.304261684417725,periodic_25,1.0,1.0,100.0,3000.0,3000.0,5.720416069030762,periodic_25,1.0,1.0,100.0,4000.0,4000.0,6.452080249786377,periodic_25,1.0,1.0,100.0,5000.0,5000.0
lista_bd,dysts:ShimizuMorioka,0,complete,7.458823529304937e-05,periodic_100,1.0,1.0,100.0,100.0,100.0,0.0011101861018687487,periodic_100,1.0,1.0,100.0,500.0,500.0,0.0033893135841935873,periodic_100,1.0,1.0,100.0,1000.0,1000.0,0.006756502203643322,periodic_150,1.0,1.0,100.0,1500.0,1500.0,0.011823228560388088,periodic_150,1.0,1.0,100.0,2000.0,2000.0,0.037837788462638855,periodic_200,1.0,1.0,100.0,3000.0,3000.0,0.1334185153245926,periodic_200,1.0,1.0,100.0,4000.0,4000.0,0.3620154559612274,periodic_200,1.0,1.0,100.0,5000.0,5000.0
