system_key,seed,status,staged_train_env_name,global_train_env_name,h100_staged_best_periodic_mean,h100_global_best_periodic_mean,h100_staged_best_periodic_mode,h100_global_best_periodic_mode,h100_staged_over_global,h500_staged_best_periodic_mean,h500_global_best_periodic_mean,h500_staged_best_periodic_mode,h500_global_best_periodic_mode,h500_staged_over_global,h1000_staged_best_periodic_mean,h1000_global_best_periodic_mean,h1000_staged_best_periodic_mode,h1000_global_best_periodic_mode,h1000_staged_over_global,wins_all_horizons
claude:duffing_triple_well,8,ok,claude:duffing_triple_well,claude:duffing_triple_well,0.0014951080083847046,0.0015788518358021975,periodic_5,periodic_5,0.9469590334453749,0.0027428660541772842,0.0033704566303640604,periodic_5,periodic_5,0.8137965726860615,0.0016551188891753554,0.002275500213727355,periodic_5,periodic_5,0.7273648577093335,True
claude:duffing_triple_well,9,ok,claude:duffing_triple_well,claude:duffing_triple_well,0.0031482139602303505,0.002282391767948866,periodic_5,periodic_10,1.3793486308704923,0.004271225538104773,0.004778146278113127,periodic_5,periodic_10,0.8939084928541502,0.002815722720697522,0.0028734924271702766,periodic_10,periodic_10,0.9798956468698112,False
claude:duffing_triple_well,10,ok,claude:duffing_triple_well,claude:duffing_triple_well,0.0013185605639591813,0.003094607498496771,periodic_2,periodic_5,0.4260832963791635,0.0026304416824132204,0.003840581513941288,periodic_10,periodic_5,0.6849071352514542,0.0014355949824675918,0.002129854168742895,periodic_10,periodic_5,0.6740344027004083,True
claude:duffing_triple_well,11,ok,claude:duffing_triple_well,claude:duffing_triple_well,0.0034932417329400778,0.0022989895660430193,periodic_10,periodic_10,1.5194682849094372,0.004158236552029848,0.0032695455010980368,periodic_10,periodic_10,1.271808742417977,0.002501431619748473,0.002536592772230506,periodic_10,periodic_10,0.9861384322832732,False
claude:duffing_triple_well,12,ok,claude:duffing_triple_well,claude:duffing_triple_well,0.0005943449796177447,0.0005750688724219799,periodic_10,periodic_10,1.0335196497674806,0.0011397874914109707,0.0010459092445671558,periodic_10,periodic_10,1.0897575457253617,0.0008043493144214153,0.0006734052440151572,periodic_10,periodic_10,1.194450624746413,False
claude:duffing_triple_well,13,ok,claude:duffing_triple_well,claude:duffing_triple_well,0.001933983527123928,0.00298916338942945,periodic_10,periodic_5,0.6469982651209552,0.0027520835865288973,0.003804174717515707,periodic_10,periodic_5,0.7234377469198178,0.0019036006415262818,0.0022653851192444563,periodic_10,periodic_5,0.840298907834781,True
claude:duffing_triple_well,14,ok,claude:duffing_triple_well,claude:duffing_triple_well,0.0015342043479904532,0.0010946907568722963,periodic_5,periodic_2,1.4014956629157227,0.0017084425780922174,0.0015536631690338254,periodic_5,periodic_2,1.0996222425447881,0.0012127074878662825,0.0014530637999996543,periodic_5,periodic_5,0.8345865390539431,False
claude:snic_multi,0,ok,claude:snic_multi,claude:snic_multi,6.879558350192383e-05,0.00020390527788549662,periodic_10,periodic_10,0.3373899107239201,6.212324660737067e-05,0.00023790853447280824,periodic_10,periodic_5,0.26112239623951383,6.027092240401544e-05,0.0002697930613067001,periodic_10,periodic_5,0.223396858733515,True
claude:snic_multi,1,ok,claude:snic_multi,claude:snic_multi,0.00014160694263409823,0.00019030673138331622,periodic_10,periodic_10,0.7440984436271633,0.00010790445958264172,0.00032777845626696944,periodic_10,periodic_10,0.32919936475250083,8.987566252471879e-05,0.0003456425329204649,periodic_10,periodic_10,0.2600248926696759,True
claude:snic_multi,2,ok,claude:snic_multi,claude:snic_multi,0.00021634410950355232,0.0003413767844904214,periodic_10,periodic_10,0.6337399592842631,0.00034288674942217767,0.0005377528723329306,periodic_10,periodic_10,0.6376288571637634,0.0003581232449505478,0.0005368251586332917,periodic_10,periodic_10,0.6671133779614524,True
claude:snic_multi,3,ok,claude:snic_multi,claude:snic_multi,0.00010750131332315505,0.00021815925720147789,periodic_10,periodic_10,0.49276530687796455,6.784508150303736e-05,0.0006915291887708008,periodic_10,periodic_10,0.0981087748785161,6.182289507705718e-05,0.000766621611546725,periodic_10,periodic_10,0.08064329800502777,True
claude:snic_multi,4,ok,claude:snic_multi,claude:snic_multi,0.00010159250086871907,0.00011765604722313583,periodic_5,periodic_5,0.8634702870482119,0.00019323552260175347,0.00013543633394874632,periodic_10,periodic_5,1.4267627967165761,0.00020755015430040658,0.0001376982545480132,periodic_10,periodic_5,1.5072823906278137,False
claude:snic_multi,5,ok,claude:snic_multi,claude:snic_multi,0.00013387089711613953,0.00015349713794421405,periodic_10,periodic_10,0.8721393695613573,0.0001694017119007185,0.00021060895232949406,periodic_10,periodic_10,0.8043424081787961,0.00018300602096132934,0.00022942853684071451,periodic_10,periodic_10,0.797660236522299,True
claude:snic_multi,6,ok,claude:snic_multi,claude:snic_multi,0.00010323071910534054,0.00020483740081544966,periodic_10,periodic_10,0.5039642110980861,6.207378464750946e-05,0.0001990042073884979,periodic_10,periodic_10,0.3119219712090229,5.191864329390228e-05,0.00019830785458907485,periodic_10,periodic_10,0.2618083050794226,True
claude:snic_multi,7,ok,claude:snic_multi,claude:snic_multi,0.00017038517398759723,0.000298214697977528,periodic_10,periodic_5,0.5713506917772263,6.853559898445383e-05,0.00041152004268951714,periodic_10,periodic_5,0.16654255412818966,4.685881140176207e-05,0.00043207182898186147,periodic_10,periodic_5,0.10845143853090505,True
claude:snic_multi,8,ok,claude:snic_multi,claude:snic_multi,0.00018828705651685596,0.00020879592921119183,periodic_10,periodic_5,0.9017755146289673,0.00017135262896772474,0.0003148016694467515,periodic_10,periodic_5,0.5443193146620493,0.00016734121891204268,0.00041928511927835643,periodic_10,periodic_5,0.39911079887609274,True
claude:snic_multi,9,ok,claude:snic_multi,claude:snic_multi,0.00030653856811113656,0.0002548410266172141,periodic_5,periodic_5,1.202861926041348,0.00025386305060237646,0.00030329381115734577,periodic_10,periodic_10,0.8370202136128484,0.00022024143254384398,0.00031091642449609935,periodic_10,periodic_10,0.7083621680674739,False
claude:snic_multi,10,ok,claude:snic_multi,claude:snic_multi,9.213461453327909e-05,0.00016752071678638458,periodic_10,periodic_5,0.5499893762439263,6.599475455004722e-05,0.00025656630168668926,periodic_10,periodic_10,0.257223002850304,6.178038893267512e-05,0.00026280703605152667,periodic_10,periodic_10,0.23507889994452924,True
claude:snic_multi,11,ok,claude:snic_multi,claude:snic_multi,0.00028675442445091903,0.00036081590224057436,periodic_5,periodic_10,0.7947388756156464,9.978711750591174e-05,0.0004895435995422304,periodic_10,periodic_10,0.20383703841541825,7.13829358574003e-05,0.000496155524160713,periodic_10,periodic_10,0.14387209731898135,True
claude:snic_multi,12,ok,claude:snic_multi,claude:snic_multi,0.0001213249925058335,0.0002435093920212239,periodic_10,periodic_10,0.4982353719451569,0.00012042773596476763,0.0003804429725278169,periodic_10,periodic_10,0.3165460914275721,0.00012466066982597113,0.0004027982067782432,periodic_10,periodic_10,0.30948665542248033,True
