benchmark,source_family,system,seed,method,status,horizon,mse,finite_start_fraction,metric_protocol,source_file
multibasin,classical_koopman,claude:cal_asymmetric_3,2,edmd_poly,ok,100,1.00674203370967,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_asymmetric_3/seed_2/rows.csv
multibasin,classical_koopman,claude:cal_hexagon_6,0,edmd_poly,ok,100,0.62631038264289,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_hexagon_6/seed_0/rows.csv
multibasin,classical_koopman,claude:cal_hexagon_6,1,edmd_poly,ok,100,0.5994352754849706,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_hexagon_6/seed_1/rows.csv
multibasin,classical_koopman,claude:cal_hexagon_6,2,edmd_poly,ok,100,0.5597010826894574,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_hexagon_6/seed_2/rows.csv
multibasin,classical_koopman,claude:cal_high_cross_3,0,edmd_poly,ok,100,2.053447343092571,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_high_cross_3/seed_0/rows.csv
multibasin,classical_koopman,claude:cal_high_cross_3,1,edmd_poly,ok,100,2.0929552999372367,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_high_cross_3/seed_1/rows.csv
multibasin,classical_koopman,claude:cal_high_cross_3,2,edmd_poly,ok,100,1.9502642307504399,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_high_cross_3/seed_2/rows.csv
multibasin,classical_koopman,claude:cal_octagon_8,0,edmd_poly,ok,100,0.7235939447344919,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_octagon_8/seed_0/rows.csv
multibasin,classical_koopman,claude:cal_octagon_8,1,edmd_poly,ok,100,0.6117434952581656,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_octagon_8/seed_1/rows.csv
multibasin,classical_koopman,claude:cal_octagon_8,2,edmd_poly,ok,100,0.6603418259935327,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_octagon_8/seed_2/rows.csv
multibasin,classical_koopman,claude:cal_pentagon_5,0,edmd_poly,ok,100,0.8215174566126321,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_pentagon_5/seed_0/rows.csv
multibasin,classical_koopman,claude:cal_pentagon_5,1,edmd_poly,ok,100,0.8195241542112227,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_pentagon_5/seed_1/rows.csv
multibasin,classical_koopman,claude:cal_pentagon_5,2,edmd_poly,ok,100,0.6957471390464228,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_pentagon_5/seed_2/rows.csv
multibasin,classical_koopman,claude:cal_square_4,0,edmd_poly,ok,100,0.6696215607251536,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_square_4/seed_0/rows.csv
multibasin,classical_koopman,claude:cal_square_4,1,edmd_poly,ok,100,0.5778845325984341,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_square_4/seed_1/rows.csv
multibasin,classical_koopman,claude:cal_square_4,2,edmd_poly,ok,100,0.8251997839327815,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_square_4/seed_2/rows.csv
multibasin,classical_koopman,claude:duffing_triple_well,0,edmd_poly,ok,100,0.1585803527855918,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_duffing_triple_well/seed_0/rows.csv
multibasin,classical_koopman,claude:duffing_triple_well,1,edmd_poly,ok,100,0.12678757404462615,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_duffing_triple_well/seed_1/rows.csv
multibasin,classical_koopman,claude:duffing_triple_well,2,edmd_poly,ok,100,0.10661208136281775,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_duffing_triple_well/seed_2/rows.csv
multibasin,classical_koopman,claude:snic_multi,0,edmd_poly,ok,100,0.21696687756610294,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_snic_multi/seed_0/rows.csv
multibasin,classical_koopman,claude:snic_multi,1,edmd_poly,ok,100,0.20489215190992371,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_snic_multi/seed_1/rows.csv
multibasin,classical_koopman,claude:snic_multi,2,edmd_poly,ok,100,0.2013845129522466,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_snic_multi/seed_2/rows.csv
multibasin,classical_koopman,claude:transition_routes_4,0,edmd_poly,ok,100,1.1526418959848255,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_transition_routes_4/seed_0/rows.csv
multibasin,classical_koopman,claude:transition_routes_4,1,edmd_poly,ok,100,1.0312322457900875,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_transition_routes_4/seed_1/rows.csv
multibasin,classical_koopman,claude:transition_routes_4,2,edmd_poly,ok,100,1.0346573425087036,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_transition_routes_4/seed_2/rows.csv
multibasin,classical_koopman,claude:var_depth_gradient_4,0,edmd_poly,ok,100,0.8282577154470129,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_depth_gradient_4/seed_0/rows.csv
multibasin,classical_koopman,claude:var_depth_gradient_4,1,edmd_poly,ok,100,0.8397898517454747,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_depth_gradient_4/seed_1/rows.csv
multibasin,classical_koopman,claude:var_depth_gradient_4,2,edmd_poly,ok,100,0.9022206790550412,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_depth_gradient_4/seed_2/rows.csv
multibasin,classical_koopman,claude:var_diamond_4,0,edmd_poly,ok,100,1.4895398523912164,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_diamond_4/seed_0/rows.csv
multibasin,classical_koopman,claude:var_diamond_4,1,edmd_poly,ok,100,1.5007552665804855,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_diamond_4/seed_1/rows.csv
multibasin,classical_koopman,claude:var_diamond_4,2,edmd_poly,ok,100,1.5768877119975393,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_diamond_4/seed_2/rows.csv
multibasin,classical_koopman,claude:var_l_shape_5,0,edmd_poly,ok,100,1.2555686199076361,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_l_shape_5/seed_0/rows.csv
multibasin,classical_koopman,claude:var_l_shape_5,1,edmd_poly,ok,100,0.9595037282308572,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_l_shape_5/seed_1/rows.csv
multibasin,classical_koopman,claude:var_l_shape_5,2,edmd_poly,ok,100,0.8366282206819893,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_l_shape_5/seed_2/rows.csv
multibasin,classical_koopman,gated_local_linear,0,edmd_poly,ok,100,0.6377060494962778,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/gated_local_linear/seed_0/rows.csv
multibasin,classical_koopman,gated_local_linear,1,edmd_poly,ok,100,0.6128352006000745,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/gated_local_linear/seed_1/rows.csv
multibasin,classical_koopman,gated_local_linear,2,edmd_poly,ok,100,0.7352861687430448,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/gated_local_linear/seed_2/rows.csv
multibasin,classical_koopman,gated_transfer_linear,0,edmd_poly,ok,100,0.7521452956183486,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/gated_transfer_linear/seed_0/rows.csv
multibasin,classical_koopman,gated_transfer_linear,1,edmd_poly,ok,100,0.8669207912342004,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/gated_transfer_linear/seed_1/rows.csv
multibasin,classical_koopman,gated_transfer_linear,2,edmd_poly,ok,100,0.6822292364009102,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/gated_transfer_linear/seed_2/rows.csv
multibasin,classical_koopman,claude:arrested_spiral,0,edmd_poly,ok,500,0.6672133931283754,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_arrested_spiral/seed_0/rows.csv
multibasin,classical_koopman,claude:arrested_spiral,1,edmd_poly,ok,500,0.7807418820372071,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_arrested_spiral/seed_1/rows.csv
multibasin,classical_koopman,claude:arrested_spiral,2,edmd_poly,ok,500,0.6853509168887589,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_arrested_spiral/seed_2/rows.csv
multibasin,classical_koopman,claude:cal_asymmetric_3,0,edmd_poly,ok,500,1.7585112657940618,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_asymmetric_3/seed_0/rows.csv
multibasin,classical_koopman,claude:cal_asymmetric_3,1,edmd_poly,ok,500,1.309600936631332,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_asymmetric_3/seed_1/rows.csv
multibasin,classical_koopman,claude:cal_asymmetric_3,2,edmd_poly,ok,500,1.196763888090495,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_asymmetric_3/seed_2/rows.csv
multibasin,classical_koopman,claude:cal_hexagon_6,0,edmd_poly,ok,500,0.6030273262546472,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_hexagon_6/seed_0/rows.csv
multibasin,classical_koopman,claude:cal_hexagon_6,1,edmd_poly,ok,500,0.5628685664345005,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_hexagon_6/seed_1/rows.csv
multibasin,classical_koopman,claude:cal_hexagon_6,2,edmd_poly,ok,500,0.533536587834504,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_hexagon_6/seed_2/rows.csv
multibasin,classical_koopman,claude:cal_high_cross_3,0,edmd_poly,ok,500,1.9204505408619377,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_high_cross_3/seed_0/rows.csv
multibasin,classical_koopman,claude:cal_high_cross_3,1,edmd_poly,ok,500,2.0311345114322346,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_high_cross_3/seed_1/rows.csv
multibasin,classical_koopman,claude:cal_high_cross_3,2,edmd_poly,ok,500,1.8067458940009864,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_high_cross_3/seed_2/rows.csv
multibasin,classical_koopman,claude:cal_octagon_8,0,edmd_poly,ok,500,0.8386722307810512,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_octagon_8/seed_0/rows.csv
multibasin,classical_koopman,claude:cal_octagon_8,1,edmd_poly,ok,500,0.584455848190368,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_octagon_8/seed_1/rows.csv
multibasin,classical_koopman,claude:cal_octagon_8,2,edmd_poly,ok,500,0.6903949896983033,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_octagon_8/seed_2/rows.csv
multibasin,classical_koopman,claude:cal_pentagon_5,0,edmd_poly,ok,500,0.8623200939862452,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_pentagon_5/seed_0/rows.csv
multibasin,classical_koopman,claude:cal_pentagon_5,1,edmd_poly,ok,500,0.8065381188981225,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_pentagon_5/seed_1/rows.csv
multibasin,classical_koopman,claude:cal_pentagon_5,2,edmd_poly,ok,500,0.7159929412446393,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_pentagon_5/seed_2/rows.csv
multibasin,classical_koopman,claude:cal_square_4,0,edmd_poly,ok,500,0.7923773599092518,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_square_4/seed_0/rows.csv
multibasin,classical_koopman,claude:cal_square_4,1,edmd_poly,ok,500,0.6734273745279569,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_square_4/seed_1/rows.csv
multibasin,classical_koopman,claude:cal_square_4,2,edmd_poly,ok,500,0.9505652137253884,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_square_4/seed_2/rows.csv
multibasin,classical_koopman,claude:duffing_triple_well,0,edmd_poly,ok,500,0.09911312023739967,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_duffing_triple_well/seed_0/rows.csv
multibasin,classical_koopman,claude:duffing_triple_well,1,edmd_poly,ok,500,0.0824713128199007,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_duffing_triple_well/seed_1/rows.csv
multibasin,classical_koopman,claude:duffing_triple_well,2,edmd_poly,ok,500,0.08331661428382894,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_duffing_triple_well/seed_2/rows.csv
multibasin,classical_koopman,claude:snic_multi,0,edmd_poly,ok,500,0.26829903101157004,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_snic_multi/seed_0/rows.csv
multibasin,classical_koopman,claude:snic_multi,1,edmd_poly,ok,500,0.2715021119906823,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_snic_multi/seed_1/rows.csv
multibasin,classical_koopman,claude:snic_multi,2,edmd_poly,ok,500,0.25245805425159984,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_snic_multi/seed_2/rows.csv
multibasin,classical_koopman,claude:transition_routes_4,0,edmd_poly,ok,500,1.832970465255774,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_transition_routes_4/seed_0/rows.csv
multibasin,classical_koopman,claude:transition_routes_4,1,edmd_poly,ok,500,1.3319776179782568,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_transition_routes_4/seed_1/rows.csv
multibasin,classical_koopman,claude:transition_routes_4,2,edmd_poly,ok,500,1.6152693390557211,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_transition_routes_4/seed_2/rows.csv
multibasin,classical_koopman,claude:var_depth_gradient_4,0,edmd_poly,ok,500,0.8723605815686798,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_depth_gradient_4/seed_0/rows.csv
multibasin,classical_koopman,claude:var_depth_gradient_4,1,edmd_poly,ok,500,0.8593915656504785,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_depth_gradient_4/seed_1/rows.csv
multibasin,classical_koopman,claude:var_depth_gradient_4,2,edmd_poly,ok,500,1.0022213172739547,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_depth_gradient_4/seed_2/rows.csv
multibasin,classical_koopman,claude:var_diamond_4,0,edmd_poly,ok,500,1.5380123701424633,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_diamond_4/seed_0/rows.csv
multibasin,classical_koopman,claude:var_diamond_4,1,edmd_poly,ok,500,1.6305952575262312,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_diamond_4/seed_1/rows.csv
multibasin,classical_koopman,claude:var_diamond_4,2,edmd_poly,ok,500,1.5477153715982288,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_diamond_4/seed_2/rows.csv
multibasin,classical_koopman,claude:var_l_shape_5,0,edmd_poly,ok,500,1.4137453652950809,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_l_shape_5/seed_0/rows.csv
multibasin,classical_koopman,claude:var_l_shape_5,1,edmd_poly,ok,500,1.0595563561962227,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_l_shape_5/seed_1/rows.csv
multibasin,classical_koopman,claude:var_l_shape_5,2,edmd_poly,ok,500,0.9163589964656482,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_l_shape_5/seed_2/rows.csv
multibasin,classical_koopman,gated_local_linear,0,edmd_poly,ok,500,0.8539935416465988,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/gated_local_linear/seed_0/rows.csv
multibasin,classical_koopman,gated_local_linear,1,edmd_poly,ok,500,0.8091350602290477,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/gated_local_linear/seed_1/rows.csv
multibasin,classical_koopman,gated_local_linear,2,edmd_poly,ok,500,0.9731926271808296,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/gated_local_linear/seed_2/rows.csv
multibasin,classical_koopman,gated_transfer_linear,0,edmd_poly,ok,500,1.1561492917130152,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/gated_transfer_linear/seed_0/rows.csv
multibasin,classical_koopman,gated_transfer_linear,1,edmd_poly,ok,500,1.345760899583235,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/gated_transfer_linear/seed_1/rows.csv
multibasin,classical_koopman,gated_transfer_linear,2,edmd_poly,ok,500,0.9563882378218387,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/gated_transfer_linear/seed_2/rows.csv
multibasin,classical_koopman,claude:arrested_spiral,0,edmd_poly,ok,1000,0.5672620222019169,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_arrested_spiral/seed_0/rows.csv
multibasin,classical_koopman,claude:arrested_spiral,1,edmd_poly,ok,1000,0.7125633049958026,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_arrested_spiral/seed_1/rows.csv
multibasin,classical_koopman,claude:arrested_spiral,2,edmd_poly,ok,1000,0.6065542645402878,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_arrested_spiral/seed_2/rows.csv
multibasin,classical_koopman,claude:cal_asymmetric_3,0,edmd_poly,ok,1000,1.5207835738152464,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_asymmetric_3/seed_0/rows.csv
multibasin,classical_koopman,claude:cal_asymmetric_3,1,edmd_poly,ok,1000,1.162692175521966,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_asymmetric_3/seed_1/rows.csv
multibasin,classical_koopman,claude:cal_asymmetric_3,2,edmd_poly,ok,1000,1.078588619877196,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_asymmetric_3/seed_2/rows.csv
multibasin,classical_koopman,claude:cal_hexagon_6,0,edmd_poly,ok,1000,0.521832823291294,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_hexagon_6/seed_0/rows.csv
multibasin,classical_koopman,claude:cal_hexagon_6,1,edmd_poly,ok,1000,0.4985879073364192,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_hexagon_6/seed_1/rows.csv
multibasin,classical_koopman,claude:cal_hexagon_6,2,edmd_poly,ok,1000,0.49464842166611234,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_hexagon_6/seed_2/rows.csv
multibasin,classical_koopman,claude:cal_high_cross_3,0,edmd_poly,ok,1000,1.6096307482605676,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_high_cross_3/seed_0/rows.csv
multibasin,classical_koopman,claude:cal_high_cross_3,1,edmd_poly,ok,1000,1.727147104969471,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_high_cross_3/seed_1/rows.csv
multibasin,classical_koopman,claude:cal_high_cross_3,2,edmd_poly,ok,1000,1.51561627641084,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_high_cross_3/seed_2/rows.csv
multibasin,classical_koopman,claude:cal_octagon_8,0,edmd_poly,ok,1000,0.7950870398821346,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_octagon_8/seed_0/rows.csv
multibasin,classical_koopman,claude:cal_octagon_8,1,edmd_poly,ok,1000,0.53168716101687,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_octagon_8/seed_1/rows.csv
multibasin,classical_koopman,claude:cal_octagon_8,2,edmd_poly,ok,1000,0.6629772688491932,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_octagon_8/seed_2/rows.csv
multibasin,classical_koopman,claude:cal_pentagon_5,0,edmd_poly,ok,1000,0.7673718606540126,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_pentagon_5/seed_0/rows.csv
multibasin,classical_koopman,claude:cal_pentagon_5,1,edmd_poly,ok,1000,0.7085812832857019,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_pentagon_5/seed_1/rows.csv
multibasin,classical_koopman,claude:cal_pentagon_5,2,edmd_poly,ok,1000,0.6492940331618196,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_pentagon_5/seed_2/rows.csv
multibasin,classical_koopman,claude:cal_square_4,0,edmd_poly,ok,1000,0.7993882450551923,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_square_4/seed_0/rows.csv
multibasin,classical_koopman,claude:cal_square_4,1,edmd_poly,ok,1000,0.6807012707989553,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_square_4/seed_1/rows.csv
multibasin,classical_koopman,claude:cal_square_4,2,edmd_poly,ok,1000,0.912731661098485,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_square_4/seed_2/rows.csv
multibasin,classical_koopman,claude:duffing_triple_well,0,edmd_poly,ok,1000,0.06159751138505824,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_duffing_triple_well/seed_0/rows.csv
multibasin,classical_koopman,claude:duffing_triple_well,1,edmd_poly,ok,1000,0.048665986219154245,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_duffing_triple_well/seed_1/rows.csv
multibasin,classical_koopman,claude:duffing_triple_well,2,edmd_poly,ok,1000,0.05184121742373177,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_duffing_triple_well/seed_2/rows.csv
multibasin,classical_koopman,claude:snic_multi,0,edmd_poly,ok,1000,0.24853756905364605,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_snic_multi/seed_0/rows.csv
multibasin,classical_koopman,claude:snic_multi,1,edmd_poly,ok,1000,0.2484558569423916,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_snic_multi/seed_1/rows.csv
multibasin,classical_koopman,claude:snic_multi,2,edmd_poly,ok,1000,0.2345770633631963,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_snic_multi/seed_2/rows.csv
multibasin,classical_koopman,claude:transition_routes_4,0,edmd_poly,ok,1000,1.815625693624132,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_transition_routes_4/seed_0/rows.csv
multibasin,classical_koopman,claude:transition_routes_4,1,edmd_poly,ok,1000,1.244281320654742,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_transition_routes_4/seed_1/rows.csv
multibasin,classical_koopman,claude:transition_routes_4,2,edmd_poly,ok,1000,1.5760869650902825,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_transition_routes_4/seed_2/rows.csv
multibasin,classical_koopman,claude:var_depth_gradient_4,0,edmd_poly,ok,1000,0.8162874636531797,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_depth_gradient_4/seed_0/rows.csv
multibasin,classical_koopman,claude:var_depth_gradient_4,1,edmd_poly,ok,1000,0.8053403652249851,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_depth_gradient_4/seed_1/rows.csv
multibasin,classical_koopman,claude:var_depth_gradient_4,2,edmd_poly,ok,1000,0.9364185722461276,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_depth_gradient_4/seed_2/rows.csv
multibasin,classical_koopman,claude:var_diamond_4,0,edmd_poly,ok,1000,1.348505928052112,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_diamond_4/seed_0/rows.csv
multibasin,classical_koopman,claude:var_diamond_4,1,edmd_poly,ok,1000,1.4305364275029933,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_diamond_4/seed_1/rows.csv
multibasin,classical_koopman,claude:var_diamond_4,2,edmd_poly,ok,1000,1.332184465984616,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_diamond_4/seed_2/rows.csv
multibasin,classical_koopman,claude:var_l_shape_5,0,edmd_poly,ok,1000,1.0921564477357457,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_l_shape_5/seed_0/rows.csv
multibasin,classical_koopman,claude:var_l_shape_5,1,edmd_poly,ok,1000,0.902218718871952,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_l_shape_5/seed_1/rows.csv
multibasin,classical_koopman,claude:var_l_shape_5,2,edmd_poly,ok,1000,0.804842190044909,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_var_l_shape_5/seed_2/rows.csv
multibasin,classical_koopman,gated_local_linear,0,edmd_poly,ok,1000,0.894033949498967,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/gated_local_linear/seed_0/rows.csv
multibasin,classical_koopman,gated_local_linear,1,edmd_poly,ok,1000,0.8398355794245189,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/gated_local_linear/seed_1/rows.csv
multibasin,classical_koopman,gated_local_linear,2,edmd_poly,ok,1000,1.0097229300930686,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/gated_local_linear/seed_2/rows.csv
multibasin,classical_koopman,gated_transfer_linear,0,edmd_poly,ok,1000,1.2404186797790009,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/gated_transfer_linear/seed_0/rows.csv
multibasin,classical_koopman,gated_transfer_linear,1,edmd_poly,ok,1000,1.4095806358980079,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/gated_transfer_linear/seed_1/rows.csv
multibasin,classical_koopman,gated_transfer_linear,2,edmd_poly,ok,1000,0.9927788200478975,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/gated_transfer_linear/seed_2/rows.csv
multibasin,classical_koopman,claude:arrested_spiral,0,rbf_dictionary_edmd,ok,100,0.5342221098228893,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_arrested_spiral/seed_0/rows.csv
multibasin,classical_koopman,claude:arrested_spiral,1,rbf_dictionary_edmd,ok,100,0.6732565453764391,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_arrested_spiral/seed_1/rows.csv
multibasin,classical_koopman,claude:arrested_spiral,2,rbf_dictionary_edmd,ok,100,0.38228511406301036,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_arrested_spiral/seed_2/rows.csv
multibasin,classical_koopman,claude:cal_asymmetric_3,0,rbf_dictionary_edmd,ok,100,0.7544468654281927,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_asymmetric_3/seed_0/rows.csv
multibasin,classical_koopman,claude:cal_asymmetric_3,1,rbf_dictionary_edmd,ok,100,0.7879342852075005,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_asymmetric_3/seed_1/rows.csv
multibasin,classical_koopman,claude:cal_asymmetric_3,2,rbf_dictionary_edmd,ok,100,0.7404742095531699,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_asymmetric_3/seed_2/rows.csv
multibasin,classical_koopman,claude:cal_hexagon_6,0,rbf_dictionary_edmd,ok,100,0.4224597829957988,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/claude_cal_hexagon_6/seed_0/rows.csv
