system_key,system_name,seed,run_dir,status,current_coverage,family_count_retained,family_count_total,persistent_coverage,elapsed_seconds,activity_leakage_true,activity_leakage_null,activity_leakage_true_over_null,matrix_leakage_true,matrix_leakage_null,matrix_leakage_true_over_null,activity_change_leakage_true,activity_change_leakage_null,activity_change_leakage_true_over_null,matrix_change_leakage_true,matrix_change_leakage_null,matrix_change_leakage_true_over_null,restricted_inside_residual_true,restricted_inside_residual_null,restricted_inside_residual_true_over_null,encoded_next_outside_true,encoded_next_outside_null,encoded_next_outside_true_over_null,global_over_identity_true,global_over_identity_null,global_over_identity_true_over_null,operator_distance_true,operator_distance_null,operator_distance_true_over_null
claude:var_depth_gradient_4,claude_var_depth_gradient_4,1,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_var_depth_gradient_4/dt_0p03/seed_1/20260501-033841,eligible,0.96533203125,4,7,0.9610595703125,11.335918426513672,0.004790825024529522,0.28521244483837616,0.0167973912472311,0.06347284877454704,0.2787841685644261,0.22767737888917702,0.3560363867338781,0.7928208133686092,0.44907547926386837,0.5447118273537982,0.7885378772051262,0.6907871430151981,0.010225214089605935,0.2256833679095511,0.045307787562369126,0.04065195313700662,0.04065195313700662,1.0,0.7507875128015458,25.61293908507009,0.02931282155116605,0.9454642595482622,0.9591507895542211,0.9857305752598923
claude:var_depth_gradient_4,claude_var_depth_gradient_4,2,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_var_depth_gradient_4/dt_0p03/seed_2/20260501-033836,eligible,0.931640625,4,10,0.929443359375,11.346981763839722,0.004219039715963613,0.2272971753754604,0.01856177802911277,0.06594155860831408,0.24322188191752708,0.2711168834335139,0.3047251770145952,0.775776918582437,0.3928000043767917,0.5067491118524863,0.7834419339394141,0.6468240847210952,0.009848940707588426,0.1904114807800966,0.05172451087107936,0.020187262326504796,0.020187262326504796,1.0,0.6729671826723992,20.050348317139505,0.033563864927829264,1.0074457240400365,1.0158893637936104,0.9916884258714522
claude:var_diamond_4,claude_var_diamond_4,0,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_var_diamond_4/dt_0p03/seed_0/20260501-035053,eligible,0.9818115234375,9,11,0.974853515625,11.22537612915039,0.0038669071880274995,0.2088086929077806,0.018518899448957814,0.058291365614766194,0.20726236566378803,0.28124433216845507,0.2752653837265425,0.8055724308129056,0.34170159404384204,0.5592372059821198,0.8002334654611178,0.6988425629761322,0.007571331382812799,0.14880970470835087,0.05087928504160195,0.026490880487969833,0.026490880487969833,1.0,0.5154791768961005,17.216167272962807,0.02994157577137605,1.0284999598742595,1.0348662325872342,0.9938482167912092
claude:var_diamond_4,claude_var_diamond_4,1,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_var_diamond_4/dt_0p03/seed_1/20260501-035356,eligible,0.971435546875,7,9,0.9639892578125,7.370405912399292,0.003916791229498965,0.21493912997561448,0.018222792796934357,0.05479982855345293,0.21274460085224295,0.25758504955673556,0.27402383684569015,0.7893366399357877,0.3471571228062869,0.5186262496303456,0.7774751317135509,0.6670647439067231,0.008518042851692949,0.1734893642260788,0.049098357641064676,0.035325236055317996,0.03532523605531799,1.0000000000000002,0.6119573705519343,19.10781888845782,0.032026542334540886,0.988998605758006,0.9974221505563259,0.9915546844496871
claude:var_diamond_4,claude_var_diamond_4,2,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_var_diamond_4/dt_0p03/seed_2/20260501-035351,eligible,0.95751953125,7,10,0.953125,7.372113227844238,0.0037382552722484866,0.20384407120035958,0.01833879813249085,0.06049909352927991,0.21085347095848275,0.28692481681362614,0.30706709042317964,0.7982054266594729,0.38469682135370814,0.5480198584293838,0.7906595998828396,0.6931173143418352,0.008051577255985173,0.16121822599157537,0.049942103049849446,0.030505411358000067,0.030505411358000067,1.0,0.5633856649854272,18.73257860338048,0.030075179552897142,1.0087439066710706,1.0162359651661417,0.9926276389028937
claude:var_l_shape_5,claude_var_l_shape_5,0,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_var_l_shape_5/dt_0p03/seed_0/20260501-043042,eligible,0.9403076171875,7,11,0.9300537109375,65.97647619247437,0.0044691987936940816,0.20267298929679445,0.02205127979411891,0.05855138558283284,0.22128827132732332,0.2645932621355485,0.30293552668270307,0.7687480187101323,0.3940634893485551,0.5392985368507525,0.774336874664082,0.6964650070225671,0.008664448562500562,0.1684385185771656,0.05143982882116822,0.07626817342050005,0.07626817342050005,1.0,0.5409061501388875,17.512446719174356,0.03088695479350981,0.9754634408688354,0.9847270766681927,0.9905926870309074
claude:var_l_shape_5,claude_var_l_shape_5,1,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_var_l_shape_5/dt_0p03/seed_1/20260501-043041,eligible,0.9659423828125,5,8,0.952392578125,81.1143946647644,0.00496190011386522,0.25439118459299875,0.019505000229484287,0.0489982738434701,0.250716695145962,0.19543283232472544,0.35084018156300145,0.7770989290999127,0.4514742826494018,0.5391890879343506,0.7825186633634187,0.6890431029680624,0.009159354343983364,0.20678657780024556,0.04429375659396636,0.08991098167897976,0.08991098167897976,1.0,0.5952904455825883,22.34212309392464,0.026644309633423423,0.9687040217549632,0.9809857100274815,0.9874802577173379
claude:var_l_shape_5,claude_var_l_shape_5,2,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_var_l_shape_5/dt_0p03/seed_2/20260501-043648,eligible,0.9669189453125,6,10,0.955322265625,8.940267324447632,0.005065648199859485,0.21316287195470046,0.023764214440383374,0.056399978716138395,0.2232498605729336,0.25263164138780303,0.3413311947712547,0.7850019815155944,0.4348157110536848,0.5403688391990543,0.7946792303666316,0.6799835940719765,0.009438484006220526,0.17159477261217132,0.05500449613085154,0.09194669027467316,0.09194669027467316,1.0,0.5691585102162058,17.76562029279659,0.03203707502670098,0.9740931386593823,0.9829592051270675,0.9909802294729627
gated_local_linear,gated_local_linear,0,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260501-052234,eligible,0.985107421875,6,9,0.976806640625,13.37434983253479,0.002703978093842364,0.24124451609213787,0.01120845413459944,0.041215619857428665,0.23988014766955934,0.17181755246459232,0.2827964887978968,0.8071484710972392,0.3503648943464673,0.6502039942733514,0.8069795167076208,0.8057255243926207,0.004389133817922547,0.17972394396395122,0.024421530716034773,0.0409687746957522,0.0409687746957522,1.0,0.36468327968840614,27.49402871684479,0.013264090302814564,1.0256363404555549,1.036360860282248,0.9896517513949992
gated_local_linear,gated_local_linear,1,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_1/20260501-052232,eligible,0.9884033203125,4,6,0.98583984375,11.921114444732666,0.00259613754016796,0.16430085119865054,0.01580112045207276,0.026508237032563744,0.15898983270227818,0.16672913344215315,0.31537145439043496,0.7771440834687975,0.4058082163898983,0.5935278160601075,0.7780422747363691,0.7628477723285894,0.004982066555370067,0.13088312547063252,0.03806500293643996,0.04844622256813496,0.04844622256813496,1.0,0.43162061755516307,19.993880587256058,0.02158763606051917,0.9430516719595557,0.949719692794246,0.9929789590704688
gated_local_linear,gated_local_linear,2,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_2/20260501-052232,eligible,0.921875,6,11,0.916015625,11.626453638076782,0.0019541522733775283,0.18865241875088296,0.01035847982398785,0.03792698905130442,0.19492024951252215,0.19457695722305085,0.2538730495874065,0.823861711905074,0.30815007654665466,0.6486723741885867,0.8239691642870055,0.7872532156587363,0.0030550260405360985,0.12335579643276193,0.02476597070330063,0.03401048047875897,0.03401048047875897,1.0,0.37817946347636866,27.02464599775088,0.013993872982012144,1.041905631005095,1.0489848385373939,0.993251372877639
gated_transfer_linear,gated_transfer_linear,0,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/gated_transfer_linear/dt_0p04/seed_0/20260501-061126,eligible,0.9107666015625,7,12,0.893798828125,10.339027881622314,0.004509257873606008,0.16994042855317387,0.026534344487633643,0.03788209975003907,0.1952349710989275,0.19403337187395506,0.49741483675601467,0.7841541542704937,0.6343329740040268,0.6065577463025758,0.7806661389458562,0.7769745811207063,0.011956083410783322,0.13734159759594797,0.08705362119026396,0.06938302361977998,0.06938302361977998,1.0,0.9207221237629978,16.724914768492326,0.05505093069278443,0.9818253883788386,0.9880855248636216,0.9936643779032721
gated_transfer_linear,gated_transfer_linear,1,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/gated_transfer_linear/dt_0p04/seed_1/20260501-061123,eligible,0.9849853515625,8,9,0.96826171875,9.864402532577515,0.0033920620197222923,0.27615435090532414,0.012283210489358596,0.05751510493256389,0.3017536767721643,0.1906028305861871,0.40364503058472095,0.7831392580363216,0.5154192264564014,0.6382510164238739,0.7805165353967052,0.817729013389161,0.00951354946683485,0.24004360030369132,0.03963258947457369,0.06358301914521354,0.06358301914521354,1.0,0.8241187288905858,31.682932976943654,0.02601144059138447,0.9857021234961947,1.0001648945094712,0.9855396134250745
gated_transfer_linear,gated_transfer_linear,2,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/gated_transfer_linear/dt_0p04/seed_2/20260501-061123,eligible,0.94384765625,9,11,0.933837890625,11.623388290405273,0.0048610993544678195,0.19137865861202602,0.025400425469187363,0.053755124021507686,0.21194095059020562,0.2536325512922931,0.5258291148186742,0.779687029681861,0.6744104939557998,0.6910220537664994,0.7971579086192414,0.8668571763446716,0.010985032074265532,0.16464447457983,0.06671971289834751,0.08174926837448813,0.08174926837448813,1.0,0.8846305121374723,19.778852939889916,0.04472607763584474,0.9949527737569238,1.0008862442372912,0.9940717833674606
